"","School_Label","CIPFamily","CIPFamilyTitle","Value_Type","Value","Percentage","Category","School.Code","CIPF.Code"
"643","Rutgers",54,"HISTORY.","College Major",253,0.040925267,"School","Rtgr","HIST"
"644","San Jose State",1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.","College Major",9,0.00183786,"School","SnJS","AAOARS"
"645","San Jose State",3,"NATURAL RESOURCES AND CONSERVATION.","College Major",44,0.008985093,"School","SnJS","NRAC"
"646","San Jose State",5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.","College Major",3,0.00061262,"School","SnJS","AECGAGS"
"647","San Jose State",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",14,0.130841121,"Football","SnJS","CJARP"
"648","San Jose State",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",263,0.053706351,"School","SnJS","CJARP"
"649","San Jose State",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",1,0.009345794,"Football","SnJS","CAISASS"
"650","San Jose State",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",86,0.017561773,"School","SnJS","CAISASS"
"651","San Jose State",13,"EDUCATION.","College Major",1,0.009345794,"Football","SnJS","EDUC"
"652","San Jose State",13,"EDUCATION.","College Major",12,0.00245048,"School","SnJS","EDUC"
"653","San Jose State",14,"ENGINEERING.","College Major",4,0.037383178,"Football","SnJS","ENGI"
"654","San Jose State",14,"ENGINEERING.","College Major",381,0.077802736,"School","SnJS","ENGI"
"655","San Jose State",16,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS.","College Major",52,0.010618746,"School","SnJS","FLLAL"
"656","San Jose State",19,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.","College Major",1,0.009345794,"Football","SnJS","FACSS"
"657","San Jose State",19,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.","College Major",160,0.032673065,"School","SnJS","FACSS"
"658","San Jose State",23,"ENGLISH LANGUAGE AND LITERATURE/LETTERS.","College Major",234,0.047784358,"School","SnJS","ELAL"
"659","San Jose State",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",23,0.214953271,"Football","SnJS","LAASGSAH"
"660","San Jose State",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",70,0.014294466,"School","SnJS","LAASGSAH"
"661","San Jose State",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",131,0.026751072,"School","SnJS","BABS"
"662","San Jose State",27,"MATHEMATICS AND STATISTICS.","College Major",25,0.005105166,"School","SnJS","MAAS"
"663","San Jose State",30,"MULTI/INTERDISCIPLINARY STUDIES.","College Major",7,0.001429447,"School","SnJS","MULS"
"664","San Jose State",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",18,0.168224299,"Football","SnJS","PRLAFS"
"665","San Jose State",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",173,0.035327752,"School","SnJS","PRLAFS"
"666","San Jose State",38,"PHILOSOPHY AND RELIGIOUS STUDIES.","College Major",1,0.009345794,"Football","SnJS","PARS"
"667","San Jose State",38,"PHILOSOPHY AND RELIGIOUS STUDIES.","College Major",17,0.003471513,"School","SnJS","PARS"
"668","San Jose State",40,"PHYSICAL SCIENCES.","College Major",1,0.009345794,"Football","SnJS","PHYS"
"669","San Jose State",40,"PHYSICAL SCIENCES.","College Major",34,0.006943026,"School","SnJS","PHYS"
"670","San Jose State",42,"PSYCHOLOGY.","College Major",3,0.028037383,"Football","SnJS","PSYC"
"671","San Jose State",42,"PSYCHOLOGY.","College Major",345,0.070451297,"School","SnJS","PSYC"
"672","San Jose State",43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.","College Major",10,0.093457944,"Football","SnJS","HSLEFARPS"
"673","San Jose State",43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.","College Major",202,0.041249745,"School","SnJS","HSLEFARPS"
"674","San Jose State",44,"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.","College Major",74,0.015111293,"School","SnJS","PAASSP"
"675","San Jose State",45,"SOCIAL SCIENCES.","College Major",10,0.093457944,"Football","SnJS","SOCS"
"676","San Jose State",45,"SOCIAL SCIENCES.","College Major",339,0.069226057,"School","SnJS","SOCS"
"677","San Jose State",49,"TRANSPORTATION AND MATERIALS MOVING.","College Major",32,0.006534613,"School","SnJS","TAMM"
"678","San Jose State",50,"VISUAL AND PERFORMING ARTS.","College Major",1,0.009345794,"Football","SnJS","VAPA"
"679","San Jose State",50,"VISUAL AND PERFORMING ARTS.","College Major",373,0.076169083,"School","SnJS","VAPA"
"680","San Jose State",51,"HEALTH PROFESSIONS AND RELATED PROGRAMS.","College Major",421,0.085971003,"School","SnJS","HPARP"
"681","San Jose State",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",18,0.168224299,"Football","SnJS","BMMARSS"
"682","San Jose State",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",1360,0.277721054,"School","SnJS","BMMARSS"
"683","San Jose State",54,"HISTORY.","College Major",1,0.009345794,"Football","SnJS","HIST"
"684","San Jose State",54,"HISTORY.","College Major",50,0.010210333,"School","SnJS","HIST"
"685","South Carolina",3,"NATURAL RESOURCES AND CONSERVATION.","College Major",12,0.002628121,"School","SthC","NRAC"
"686","South Carolina",5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.","College Major",1,0.020408163,"Football","SthC","AECGAGS"
"687","South Carolina",5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.","College Major",18,0.003942181,"School","SthC","AECGAGS"
"688","South Carolina",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",1,0.020408163,"Football","SthC","CJARP"
"689","South Carolina",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",330,0.072273325,"School","SthC","CJARP"
"690","South Carolina",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",1,0.020408163,"Football","SthC","CAISASS"
"691","South Carolina",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",42,0.009198423,"School","SthC","CAISASS"
"692","South Carolina",13,"EDUCATION.","College Major",190,0.041611914,"School","SthC","EDUC"
"693","South Carolina",14,"ENGINEERING.","College Major",244,0.053438458,"School","SthC","ENGI"
"694","South Carolina",16,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS.","College Major",38,0.008322383,"School","SthC","FLLAL"
"695","South Carolina",23,"ENGLISH LANGUAGE AND LITERATURE/LETTERS.","College Major",133,0.02912834,"School","SthC","ELAL"
"696","South Carolina",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",1,0.020408163,"Football","SthC","LAASGSAH"
"697","South Carolina",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",80,0.017520806,"School","SthC","LAASGSAH"
"698","South Carolina",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",4,0.081632653,"Football","SthC","BABS"
"699","South Carolina",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",491,0.107533947,"School","SthC","BABS"
"700","South Carolina",27,"MATHEMATICS AND STATISTICS.","College Major",48,0.010512484,"School","SthC","MAAS"
"701","South Carolina",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",12,0.244897959,"Football","SthC","PRLAFS"
"702","South Carolina",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",127,0.027814279,"School","SthC","PRLAFS"
"703","South Carolina",38,"PHILOSOPHY AND RELIGIOUS STUDIES.","College Major",17,0.003723171,"School","SthC","PARS"
"704","South Carolina",40,"PHYSICAL SCIENCES.","College Major",69,0.015111695,"School","SthC","PHYS"
"705","South Carolina",42,"PSYCHOLOGY.","College Major",273,0.05978975,"School","SthC","PSYC"
"706","South Carolina",43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.","College Major",8,0.163265306,"Football","SthC","HSLEFARPS"
"707","South Carolina",43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.","College Major",188,0.041173894,"School","SthC","HSLEFARPS"
"708","South Carolina",44,"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.","College Major",20,0.004380201,"School","SthC","PAASSP"
"709","South Carolina",45,"SOCIAL SCIENCES.","College Major",7,0.142857143,"Football","SthC","SOCS"
"710","South Carolina",45,"SOCIAL SCIENCES.","College Major",399,0.08738502,"School","SthC","SOCS"
"711","South Carolina",50,"VISUAL AND PERFORMING ARTS.","College Major",2,0.040816327,"Football","SthC","VAPA"
"712","South Carolina",50,"VISUAL AND PERFORMING ARTS.","College Major",245,0.053657468,"School","SthC","VAPA"
"713","South Carolina",51,"HEALTH PROFESSIONS AND RELATED PROGRAMS.","College Major",2,0.040816327,"Football","SthC","HPARP"
"714","South Carolina",51,"HEALTH PROFESSIONS AND RELATED PROGRAMS.","College Major",282,0.061760841,"School","SthC","HPARP"
"715","South Carolina",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",8,0.163265306,"Football","SthC","BMMARSS"
"716","South Carolina",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",1211,0.2652212,"School","SthC","BMMARSS"
"717","South Carolina",54,"HISTORY.","College Major",2,0.040816327,"Football","SthC","HIST"
"718","South Carolina",54,"HISTORY.","College Major",109,0.023872098,"School","SthC","HIST"
"719","Stanford",4,"ARCHITECTURE AND RELATED SERVICES.","College Major",1,0.015873016,"Football","Stnf","AARS"
"720","Stanford",5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.","College Major",42,0.024504084,"School","Stnf","AECGAGS"
"721","Stanford",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",8,0.126984127,"Football","Stnf","CJARP"
"722","Stanford",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",28,0.016336056,"School","Stnf","CJARP"
"723","Stanford",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",138,0.080513419,"School","Stnf","CAISASS"
"724","Stanford",14,"ENGINEERING.","College Major",5,0.079365079,"Football","Stnf","ENGI"
"725","Stanford",14,"ENGINEERING.","College Major",257,0.149941657,"School","Stnf","ENGI"
"726","Stanford",15,"ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS.","College Major",66,0.038506418,"School","Stnf","ETAEF"
"727","Stanford",16,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS.","College Major",53,0.03092182,"School","Stnf","FLLAL"
"728","Stanford",23,"ENGLISH LANGUAGE AND LITERATURE/LETTERS.","College Major",66,0.038506418,"School","Stnf","ELAL"
"729","Stanford",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",1,0.015873016,"Football","Stnf","LAASGSAH"
"730","Stanford",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",1,0.015873016,"Football","Stnf","BABS"
"731","Stanford",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",102,0.059509918,"School","Stnf","BABS"
"732","Stanford",27,"MATHEMATICS AND STATISTICS.","College Major",57,0.033255543,"School","Stnf","MAAS"
"733","Stanford",30,"MULTI/INTERDISCIPLINARY STUDIES.","College Major",16,0.253968254,"Football","Stnf","MULS"
"734","Stanford",30,"MULTI/INTERDISCIPLINARY STUDIES.","College Major",241,0.140606768,"School","Stnf","MULS"
"735","Stanford",38,"PHILOSOPHY AND RELIGIOUS STUDIES.","College Major",2,0.031746032,"Football","Stnf","PARS"
"736","Stanford",38,"PHILOSOPHY AND RELIGIOUS STUDIES.","College Major",21,0.012252042,"School","Stnf","PARS"
"737","Stanford",40,"PHYSICAL SCIENCES.","College Major",104,0.060676779,"School","Stnf","PHYS"
"738","Stanford",42,"PSYCHOLOGY.","College Major",6,0.095238095,"Football","Stnf","PSYC"
"739","Stanford",42,"PSYCHOLOGY.","College Major",90,0.052508751,"School","Stnf","PSYC"
"740","Stanford",44,"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.","College Major",2,0.031746032,"Football","Stnf","PAASSP"
"741","Stanford",44,"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.","College Major",24,0.014002334,"School","Stnf","PAASSP"
"742","Stanford",45,"SOCIAL SCIENCES.","College Major",16,0.253968254,"Football","Stnf","SOCS"
"743","Stanford",45,"SOCIAL SCIENCES.","College Major",317,0.184947491,"School","Stnf","SOCS"
"744","Stanford",49,"TRANSPORTATION AND MATERIALS MOVING.","College Major",1,0.015873016,"Football","Stnf","TAMM"
"745","Stanford",50,"VISUAL AND PERFORMING ARTS.","College Major",44,0.025670945,"School","Stnf","VAPA"
"746","Stanford",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",2,0.031746032,"Football","Stnf","BMMARSS"
"747","Stanford",54,"HISTORY.","College Major",2,0.031746032,"Football","Stnf","HIST"
"748","Stanford",54,"HISTORY.","College Major",64,0.037339557,"School","Stnf","HIST"
"749","Texas",4,"ARCHITECTURE AND RELATED SERVICES.","College Major",62,0.007043854,"School","Texs","AARS"
"750","Texas",5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.","College Major",150,0.017041581,"School","Texs","AECGAGS"
"751","Texas",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",1,0.034482759,"Football","Texs","CJARP"
"752","Texas",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",1059,0.120313565,"School","Texs","CJARP"
"753","Texas",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",194,0.022040445,"School","Texs","CAISASS"
"754","Texas",13,"EDUCATION.","College Major",1,0.034482759,"Football","Texs","EDUC"
"755","Texas",14,"ENGINEERING.","College Major",2,0.068965517,"Football","Texs","ENGI"
"756","Texas",14,"ENGINEERING.","College Major",1067,0.121222449,"School","Texs","ENGI"
"757","Texas",16,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS.","College Major",247,0.028061804,"School","Texs","FLLAL"
"758","Texas",19,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.","College Major",291,0.033060668,"School","Texs","FACSS"
"759","Texas",23,"ENGLISH LANGUAGE AND LITERATURE/LETTERS.","College Major",318,0.036128153,"School","Texs","ELAL"
"760","Texas",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",2,0.068965517,"Football","Texs","LAASGSAH"
"761","Texas",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",123,0.013974097,"School","Texs","LAASGSAH"
"762","Texas",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",829,0.09418314,"School","Texs","BABS"
"763","Texas",27,"MATHEMATICS AND STATISTICS.","College Major",185,0.02101795,"School","Texs","MAAS"
"764","Texas",30,"MULTI/INTERDISCIPLINARY STUDIES.","College Major",335,0.038059532,"School","Texs","MULS"
"765","Texas",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",7,0.24137931,"Football","Texs","PRLAFS"
"766","Texas",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",168,0.019086571,"School","Texs","PRLAFS"
"767","Texas",33,"CITIZENSHIP ACTIVITIES.","College Major",5,0.172413793,"Football","Texs","CITA"
"768","Texas",38,"PHILOSOPHY AND RELIGIOUS STUDIES.","College Major",79,0.008975233,"School","Texs","PARS"
"769","Texas",40,"PHYSICAL SCIENCES.","College Major",1,0.034482759,"Football","Texs","PHYS"
"770","Texas",40,"PHYSICAL SCIENCES.","College Major",238,0.027039309,"School","Texs","PHYS"
"771","Texas",42,"PSYCHOLOGY.","College Major",335,0.038059532,"School","Texs","PSYC"
"772","Texas",44,"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.","College Major",79,0.008975233,"School","Texs","PAASSP"
"773","Texas",45,"SOCIAL SCIENCES.","College Major",2,0.068965517,"Football","Texs","SOCS"
"774","Texas",45,"SOCIAL SCIENCES.","College Major",1085,0.123267439,"School","Texs","SOCS"
"775","Texas",50,"VISUAL AND PERFORMING ARTS.","College Major",273,0.031015678,"School","Texs","VAPA"
"776","Texas",51,"HEALTH PROFESSIONS AND RELATED PROGRAMS.","College Major",362,0.041127017,"School","Texs","HPARP"
"777","Texas",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",7,0.24137931,"Football","Texs","BMMARSS"
"778","Texas",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",1076,0.122244944,"School","Texs","BMMARSS"
"779","Texas",54,"HISTORY.","College Major",1,0.034482759,"Football","Texs","HIST"
"780","Texas",54,"HISTORY.","College Major",247,0.028061804,"School","Texs","HIST"
"781","Texas A&M",1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.","College Major",23,0.283950617,"Football","TA&M","AAOARS"
"782","Texas A&M",14,"ENGINEERING.","College Major",9,0.111111111,"Football","TA&M","ENGI"
"783","Texas A&M",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",19,0.234567901,"Football","TA&M","LAASGSAH"
"784","Texas A&M",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",20,0.24691358,"Football","TA&M","PRLAFS"
"785","Texas A&M",45,"SOCIAL SCIENCES.","College Major",3,0.037037037,"Football","TA&M","SOCS"
"786","Texas A&M",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",7,0.086419753,"Football","TA&M","BMMARSS"
"787","Utah State",1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.","College Major",91,0.02697895,"School","UthS","AAOARS"
"788","Utah State",3,"NATURAL RESOURCES AND CONSERVATION.","College Major",27,0.008004744,"School","UthS","NRAC"
"789","Utah State",4,"ARCHITECTURE AND RELATED SERVICES.","College Major",27,0.008004744,"School","UthS","AARS"
"790","Utah State",5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.","College Major",37,0.010969463,"School","UthS","AECGAGS"
"791","Utah State",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",2,0.019607843,"Football","UthS","CJARP"
"792","Utah State",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",81,0.024014231,"School","UthS","CJARP"
"793","Utah State",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",78,0.023124815,"School","UthS","CAISASS"
"794","Utah State",13,"EDUCATION.","College Major",1,0.009803922,"Football","UthS","EDUC"
"795","Utah State",13,"EDUCATION.","College Major",442,0.131040617,"School","UthS","EDUC"
"796","Utah State",14,"ENGINEERING.","College Major",3,0.029411765,"Football","UthS","ENGI"
"797","Utah State",14,"ENGINEERING.","College Major",209,0.061962645,"School","UthS","ENGI"
"798","Utah State",16,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS.","College Major",37,0.010969463,"School","UthS","FLLAL"
"799","Utah State",19,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.","College Major",142,0.042099022,"School","UthS","FACSS"
"800","Utah State",22,"LEGAL PROFESSIONS AND STUDIES.","College Major",20,0.00592944,"School","UthS","LPAS"
"801","Utah State",23,"ENGLISH LANGUAGE AND LITERATURE/LETTERS.","College Major",1,0.009803922,"Football","UthS","ELAL"
"802","Utah State",23,"ENGLISH LANGUAGE AND LITERATURE/LETTERS.","College Major",101,0.02994367,"School","UthS","ELAL"
"803","Utah State",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",51,0.5,"Football","UthS","LAASGSAH"
"804","Utah State",24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","College Major",71,0.021049511,"School","UthS","LAASGSAH"
"805","Utah State",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",1,0.009803922,"Football","UthS","BABS"
"806","Utah State",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",108,0.032018974,"School","UthS","BABS"
"807","Utah State",27,"MATHEMATICS AND STATISTICS.","College Major",17,0.005040024,"School","UthS","MAAS"
"808","Utah State",30,"MULTI/INTERDISCIPLINARY STUDIES.","College Major",1,0.009803922,"Football","UthS","MULS"
"809","Utah State",30,"MULTI/INTERDISCIPLINARY STUDIES.","College Major",172,0.050993181,"School","UthS","MULS"
"810","Utah State",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",14,0.137254902,"Football","UthS","PRLAFS"
"811","Utah State",31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","College Major",24,0.007115328,"School","UthS","PRLAFS"
"812","Utah State",38,"PHILOSOPHY AND RELIGIOUS STUDIES.","College Major",17,0.005040024,"School","UthS","PARS"
"813","Utah State",40,"PHYSICAL SCIENCES.","College Major",27,0.008004744,"School","UthS","PHYS"
"814","Utah State",42,"PSYCHOLOGY.","College Major",2,0.019607843,"Football","UthS","PSYC"
"815","Utah State",42,"PSYCHOLOGY.","College Major",108,0.032018974,"School","UthS","PSYC"
"816","Utah State",44,"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.","College Major",54,0.016009487,"School","UthS","PAASSP"
"817","Utah State",45,"SOCIAL SCIENCES.","College Major",10,0.098039216,"Football","UthS","SOCS"
"818","Utah State",45,"SOCIAL SCIENCES.","College Major",405,0.120071153,"School","UthS","SOCS"
"819","Utah State",47,"MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS.","College Major",13,0.003854136,"School","UthS","MART"
"820","Utah State",49,"TRANSPORTATION AND MATERIALS MOVING.","College Major",10,0.00296472,"School","UthS","TAMM"
"821","Utah State",50,"VISUAL AND PERFORMING ARTS.","College Major",128,0.037948414,"School","UthS","VAPA"
"822","Utah State",51,"HEALTH PROFESSIONS AND RELATED PROGRAMS.","College Major",1,0.009803922,"Football","UthS","HPARP"
"823","Utah State",51,"HEALTH PROFESSIONS AND RELATED PROGRAMS.","College Major",317,0.093981619,"School","UthS","HPARP"
"824","Utah State",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",15,0.147058824,"Football","UthS","BMMARSS"
"825","Utah State",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",536,0.158908983,"School","UthS","BMMARSS"
"826","Utah State",54,"HISTORY.","College Major",74,0.021938927,"School","UthS","HIST"
"827","Vanderbilt",5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.","College Major",32,0.019127316,"School","Vndr","AECGAGS"
"828","Vanderbilt",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",2,0.0625,"Football","Vndr","CJARP"
"829","Vanderbilt",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",28,0.016736402,"School","Vndr","CJARP"
"830","Vanderbilt",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",19,0.011356844,"School","Vndr","CAISASS"
"831","Vanderbilt",13,"EDUCATION.","College Major",3,0.09375,"Football","Vndr","EDUC"
"832","Vanderbilt",13,"EDUCATION.","College Major",55,0.032875075,"School","Vndr","EDUC"
"833","Vanderbilt",14,"ENGINEERING.","College Major",2,0.0625,"Football","Vndr","ENGI"
"834","Vanderbilt",14,"ENGINEERING.","College Major",213,0.127316198,"School","Vndr","ENGI"
"835","Vanderbilt",16,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS.","College Major",93,0.055588763,"School","Vndr","FLLAL"
"836","Vanderbilt",19,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.","College Major",16,0.5,"Football","Vndr","FACSS"
"837","Vanderbilt",19,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.","College Major",29,0.01733413,"School","Vndr","FACSS"
"838","Vanderbilt",23,"ENGLISH LANGUAGE AND LITERATURE/LETTERS.","College Major",73,0.04363419,"School","Vndr","ELAL"
"839","Vanderbilt",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",1,0.03125,"Football","Vndr","BABS"
"840","Vanderbilt",26,"BIOLOGICAL AND BIOMEDICAL SCIENCES.","College Major",125,0.074716079,"School","Vndr","BABS"
"841","Vanderbilt",27,"MATHEMATICS AND STATISTICS.","College Major",55,0.032875075,"School","Vndr","MAAS"
"842","Vanderbilt",30,"MULTI/INTERDISCIPLINARY STUDIES.","College Major",136,0.081291094,"School","Vndr","MULS"
"843","Vanderbilt",38,"PHILOSOPHY AND RELIGIOUS STUDIES.","College Major",38,0.022713688,"School","Vndr","PARS"
"844","Vanderbilt",40,"PHYSICAL SCIENCES.","College Major",48,0.028690974,"School","Vndr","PHYS"
"845","Vanderbilt",42,"PSYCHOLOGY.","College Major",93,0.055588763,"School","Vndr","PSYC"
"846","Vanderbilt",44,"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.","College Major",16,0.009563658,"School","Vndr","PAASSP"
"847","Vanderbilt",45,"SOCIAL SCIENCES.","College Major",5,0.15625,"Football","Vndr","SOCS"
"848","Vanderbilt",45,"SOCIAL SCIENCES.","College Major",473,0.282725643,"School","Vndr","SOCS"
"849","Vanderbilt",50,"VISUAL AND PERFORMING ARTS.","College Major",89,0.053197848,"School","Vndr","VAPA"
"850","Vanderbilt",51,"HEALTH PROFESSIONS AND RELATED PROGRAMS.","College Major",2,0.0625,"Football","Vndr","HPARP"
"851","Vanderbilt",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","College Major",1,0.03125,"Football","Vndr","BMMARSS"
"852","Vanderbilt",54,"HISTORY.","College Major",58,0.034668261,"School","Vndr","HIST"
"853","Texas A&M",1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.","College Major",992,0.109990021,"School","TA&M","AAOARS"
"854","Texas A&M",3,"NATURAL RESOURCES AND CONSERVATION.","College Major",271,0.030047677,"School","TA&M","NRAC"
"855","Texas A&M",4,"ARCHITECTURE AND RELATED SERVICES.","College Major",90,0.009978933,"School","TA&M","AARS"
"856","Texas A&M",9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.","College Major",271,0.030047677,"School","TA&M","CJARP"
"857","Texas A&M",11,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","College Major",90,0.009978933,"School","TA&M","CAISASS"
"858","Texas A&M",14,"ENGINEERING.","College Major",1353,0.150016632,"School","TA&M","ENGI"
"859","Texas A&M",15,"ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS.","College Major",271,0.030047677,"School","TA&M","ETAEF"
"860","Texas A&M",16,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS.","College Major",90,0.009978933,"School","TA&M","FLLAL"
"861","Texas A&M",19,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.","College Major",180,0.019957867,"School","TA&M","FACSS"
