ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown,Prior_School,Player_URL,Birthday
FSU,FBALL,2007-2008,51,Aaron Gresham,Aaron,Gresham,LB,6/2/13,230,FR,"Mayo, FL",Lafayette,http://www.seminoles.com/sports/m-footbl/mtt/gresham_aaron00.html,
FSU,FBALL,2007-2008,54,Paul Griffin,Paul,Griffin,NT,6/2/13,286,RS JR,"Pensacola, FL",Pensacola HS,http://www.seminoles.com/sports/m-footbl/mtt/griffin_paul00.html,
FSU,FBALL,2007-2008,88,Jonathan Hannah,Jonathan,Hannah,TE,6/4/13,250,SR,"Hope Mills, NC",South View HS,http://www.seminoles.com/sports/m-footbl/mtt/hannah_jonathan01.html,
FSU,FBALL,2007-2008,44,Maurice Harris,Maurice,Harris,LB,6/1/00,220,FR,"Homestead, FL",Homestead,http://www.seminoles.com/sports/m-footbl/mtt/harris_maurice00.html,
FSU,FBALL,2007-2008,42,Seddrick Holloway,Seddrick,Holloway,FB,5/10/13,248,SO,"Tallahassee, Fla.",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/holloway_seddrick00.html,
FSU,FBALL,2007-2008,62,Rodney Hudson,Rodney,Hudson,OG,6/2/13,285,FR,"Mobile, AL",B.C. Rain,http://www.seminoles.com/sports/m-footbl/mtt/hudson_rodney00.html,
FSU,FBALL,2007-2008,19,Kenny Ingram,Kenny,Ingram,S,6/6/13,222,RS JR,"Orlando, FL",Edgewater HS,http://www.seminoles.com/sports/m-footbl/mtt/ingram_kenny01.html,
FSU,FBALL,2007-2008,55,Jamar Jackson,Jamar,Jackson,LB,6/4/13,225,FR,"Richmond, VA",Varina,http://www.seminoles.com/sports/m-footbl/mtt/jackson_jamar00.html,
FSU,FBALL,2007-2008,15,Ochucko Jenije,Ochucko,Jenije,CB,5/10/13,190,RS FR,"Tallahassee, Fla.",North Florida Christian,http://www.seminoles.com/sports/m-footbl/mtt/jenije_ochucko00.html,
FSU,FBALL,2007-2008,49,Benjamin Lampkin,Benjamin,Lampkin,LB,6/1/00,218,RS JR,"Panama City, Fla.",Rutherford,http://www.seminoles.com/sports/m-footbl/mtt/lampkin_benjamin00.html,
FSU,FBALL,2007-2008,23,Roosevelt Lawson,Roosevelt,Lawson,RV,5/11/13,196,RS JR,"Miami, Fla.",Southridge,http://www.seminoles.com/sports/m-footbl/mtt/lawson_roosevelt00.html,
FSU,FBALL,2007-2008,26,Anthony Leon,Anthony,Leon,S,6/4/13,220,RS FR,"Miami, Fla.",Gulliver Prep,http://www.seminoles.com/sports/m-footbl/mtt/leon_anthony00.html,
FSU,FBALL,2007-2008,22,Korey Mangum,Korey,Mangum,CB,6/1/00,202,RS SO,"La Marque, TX",La Marque,http://www.seminoles.com/sports/m-footbl/mtt/mangum_korey00.html,
FSU,FBALL,2007-2008,24,Darius McClure,Darius,McClure,S,5/11/13,203,RS JR,"Birmingham, AL",Minor,http://www.seminoles.com/sports/m-footbl/mtt/mcclure_darius00.html,
FSU,FBALL,2007-2008,60,Ryan McMahon,Ryan,McMahon,C,6/3/13,275,RS FR,"Rome, Ga.",Darlington,http://www.seminoles.com/sports/m-footbl/mtt/mcmahon_ryan00.html,
FSU,FBALL,2007-2008,95,Kevin McNeil,Kevin,McNeil,DE,6/2/13,255,SO,"Kingsland, Ga.",Camden Co.,http://www.seminoles.com/sports/m-footbl/mtt/mcneil_kevin00.html,
FSU,FBALL,2007-2008,94,Justin Mincey,Justin,Mincey,DT,6/5/13,275,SO,"Folston, Ga.",Charlton Co./Hargrave,http://www.seminoles.com/sports/m-footbl/mtt/mincey_justin00.html,
FSU,FBALL,2007-2008,59,Neefy Moffett,Neefy,Moffett,DE,6/1/13,254,JR,"Palm Bay, FL",Palm Bay,http://www.seminoles.com/sports/m-footbl/mtt/moffett_neefy00.html,
FSU,FBALL,2007-2008,30,Derek Nicholson,Derek,Nicholson,LB,6/2/13,226,JR,"Winston-Salem, NC",Mt. Tabor,http://www.seminoles.com/sports/m-footbl/mtt/nicholson_derek00.html,
FSU,FBALL,2007-2008,29,Joche Norona,Joche,Norona,RB,5/10/13,185,FR,"Key Biscayne, Fla.",,http://www.seminoles.com/sports/m-footbl/mtt/norona_joche00.html,
FSU,FBALL,2007-2008,82,Nathan Ojibway,Nathan,Ojibway,K,6/3/13,255,FR,"N. Ft. Meyers, Fla.",,http://www.seminoles.com/sports/m-footbl/mtt/ojibway_nathan00.html,
FSU,FBALL,2007-2008,86,Rod Owens,Rod,Owens,WR,6/1/00,180,RS SO,"Jacksonville, FL",Wolfson,http://www.seminoles.com/sports/m-footbl/mtt/owens_rod00.html,
FSU,FBALL,2007-2008,5,Preston Parker,Preston,Parker,WR,6/1/00,190,SO,"Delray Beach, Fla.",Atlantic,http://www.seminoles.com/sports/m-footbl/mtt/parker_preston00.html,
FSU,FBALL,2007-2008,27,Terrance Parks,Terrance,Parks,CB,6/1/13,200,FR,"Fairburn, Ga.",Creekside,http://www.seminoles.com/sports/m-footbl/mtt/parks_terrance00.html,
FSU,FBALL,2007-2008,8,Brandon Paul,Brandon,Paul,WR,5/10/13,185,FR,"Tallahassee, FL",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/paul_brandon00.html,
FSU,FBALL,2007-2008,87,Caz Piurowski,Caz,Piurowski,TE,6/7/13,276,SO,"Land O'Lakes, Fla.",Land O'Lakes,http://www.seminoles.com/sports/m-footbl/mtt/piurowski_caz00.html,
FSU,FBALL,2007-2008,14,Christian Ponder,Christian,Ponder,QB,6/2/13,207,RS FR,"Colleyville, TX",Colleyville Heritage HS,http://www.seminoles.com/sports/m-footbl/mtt/ponder_christian00.html,
FSU,FBALL,2007-2008,49,Shawn Powell,Shawn,Powell,K,6/5/13,215,FR,"Rome, Ga.",Darlington Prep,http://www.seminoles.com/sports/m-footbl/mtt/powell_shawn00.html,
FSU,FBALL,2007-2008,83,Bert Reed,Bert,Reed,WR,5/11/13,165,FR,"Panama City, FL",Bay,http://www.seminoles.com/sports/m-footbl/mtt/reed_bert00.html,
FSU,FBALL,2007-2008,16,D'Vontrey Richardson,D'Vontrey,Richardson,QB,6/1/13,205,RS FR,"Leesburg, Ga.",Lee County,http://www.seminoles.com/sports/m-footbl/mtt/richardson_dvontrey00.html,
FSU,FBALL,2007-2008,39,Rod Roberts,Rod,Roberts,CB,6/1/00,195,JR,"Brooksville, Fla.",,http://www.seminoles.com/sports/m-footbl/mtt/roberts_rod00.html,
FSU,FBALL,2007-2008,20,Jamie Robinson,Jamie,Robinson,CB,6/2/13,186,RS SO,"Rock Hill, SC",Northwestern,http://www.seminoles.com/sports/m-footbl/mtt/robinson_jamie00.html,
FSU,FBALL,2007-2008,21,Patrick Robinson,Patrick,Robinson,CB,5/11/13,184,SO,"Miami, Fla.",Gulliver Prep,http://www.seminoles.com/sports/m-footbl/mtt/robinson_patrick00.html,
FSU,FBALL,2007-2008,3,Myron Rolle,Myron,Rolle,RV,6/2/13,215,SO,"Galloway, NJ",The Hun School,http://www.seminoles.com/sports/m-footbl/mtt/rolle_myron00.html,
FSU,FBALL,2007-2008,76,Daron Rose,Daron,Rose,OL,6/5/13,284,SO,"Tampa, Fla.",Jefferson,http://www.seminoles.com/sports/m-footbl/mtt/rose_daron00.html,
FSU,FBALL,2007-2008,35,Marcus Sims,Marcus,Sims,RB,6/1/00,222,SO,"Tallahassee, Fla.",North Florida Christian,http://www.seminoles.com/sports/m-footbl/mtt/sims_marcus00.html,
FSU,FBALL,2007-2008,6,Antone Smith,Antone,Smith,RB,5/9/13,188,JR,"Pahokee, FL",Pahokee,http://www.seminoles.com/sports/m-footbl/mtt/smith_antone00.html,
FSU,FBALL,2007-2008,41,Kendall Smith,Kendall,Smith,LB,6/1/13,207,FR,"Bushnell, FL",South Sumter,http://www.seminoles.com/sports/m-footbl/mtt/smith_kendall00.html,
FSU,FBALL,2007-2008,66,Jacob Stanley,Jacob,Stanley,OT,6/2/13,240,FR,"Jacksonville, Fla.",,http://www.seminoles.com/sports/m-footbl/mtt/stanley_jacob00.html,
FSU,FBALL,2007-2008,56,Kendrick Stewart,Kendrick,Stewart,NG,6/2/13,270,RS SO,"Lakeland, FL",Lakeland,http://www.seminoles.com/sports/m-footbl/mtt/stewart_kendrick00.html,
FSU,FBALL,2007-2008,32,Joe Surratt,Joe,Surratt,FB,6/1/13,250,SR,"Pace, FL",Pace,http://www.seminoles.com/sports/m-footbl/mtt/surratt_joe00.html,
FSU,FBALL,2007-2008,72,Budd Thacker,Budd,Thacker,NG,6/2/13,268,SO,"Sanford, Fla.",Seminole,http://www.seminoles.com/sports/m-footbl/mtt/thacker_budd00.html,
FSU,FBALL,2007-2008,51,Jeremiah Thompson,Jeremiah,Thompson,DS,5/10/13,220,RS SO,"Leesburg, Fla.",,http://www.seminoles.com/sports/m-footbl/mtt/thompson_jeremiah01.html,
FSU,FBALL,2007-2008,87,Cameron Wade,Cameron,Wade,WR,6/6/13,180,FR,"Cairo, GA",Cairo,http://www.seminoles.com/sports/m-footbl/mtt/wade_cameron00.html,
FSU,FBALL,2007-2008,84,Chase Walker,Chase,Walker,WR,6/2/13,195,RS SO,"Panama City, Fla.",Arnold,http://www.seminoles.com/sports/m-footbl/mtt/walker_chase00.html,
FSU,FBALL,2007-2008,36,Dekoda Watson,Dekoda,Watson,LB,6/2/13,225,SO,"Aiken, S.C.",South Aiken,http://www.seminoles.com/sports/m-footbl/mtt/watson_dekoda00.html,
FSU,FBALL,2007-2008,11,Drew Weatherford,Drew,Weatherford,QB,6/3/13,215,RS JR,"Odessa, FL",Land O' Lakes,http://www.seminoles.com/sports/m-footbl/mtt/weatherford_drew00.html,
FSU,FBALL,2007-2008,46,Vincent Williams,Vincent,Williams,ILB,6/1/00,210,FR,"Davenport, Fla.",Ridge Community,http://www.seminoles.com/sports/m-footbl/mtt/williams_vincent00.html,
FSU,FBALL,2007-2008,48,Recardo Wright,Recardo,Wright,LB,6/2/13,220,SO,"Orlando, Fla.",Dr. Phillips,http://www.seminoles.com/sports/m-footbl/mtt/wright_recardo00.html,
FSU,FBALL,2007-2008,55,Craig Yarborough,Craig,Yarborough,DE,6/2/13,213,FR,"Macclenny, Fla.",Baker County,http://www.seminoles.com/sports/m-footbl/mtt/yarborough_craig00.html,
FSU,FBALL,2007-2008,43,Vincent Zann,Vincent,Zann,LB,6/1/00,210,FR,"Ft. Lauderdale, Fla.",,http://www.seminoles.com/sports/m-footbl/mtt/zann_vincent00.html,
FSU,FBALL,2006-2007,47,Mister Alexander,Mister,Alexander,S,6/2/13,183,FR,"Aldine, Tex.",Eisenhower,http://www.seminoles.com/sports/m-footbl/mtt/alexander_mister00.html,
FSU,FBALL,2006-2007,58,Dumaka Atkins,Dumaka,Atkins,C,6/4/13,310,SO,"Sarasota, FL",Booker,http://www.seminoles.com/sports/m-footbl/mtt/atkins_dumaka00.html,
FSU,FBALL,2006-2007,44,Marcus Ball,Marcus,Ball,ATH,6/1/00,204,FR,"Stone Mountain, Ga.",Stephenson,http://www.seminoles.com/sports/m-footbl/mtt/ball_marcus00.html,
FSU,FBALL,2006-2007,27,Russell Ball,Russell,Ball,RB,5/7/13,176,FR,"La Marque, TX",La Marque,http://www.seminoles.com/sports/m-footbl/mtt/ball_russell00.html,
FSU,FBALL,2006-2007,71,Evan Bellamy,Evan,Bellamy,OL,6/4/13,315,FR,"Miami, Fla.",Gulliver Prep,http://www.seminoles.com/sports/m-footbl/mtt/bellamy_evan00.html,
FSU,FBALL,2006-2007,74,Geoff Berniard,Geoff,Berniard,OL,6/8/13,340,SO,"Lafayette, LA",St. Thomas More,http://www.seminoles.com/sports/m-footbl/mtt/berniard_geoff00.html,
FSU,FBALL,2006-2007,73,Shannon Boatman,Shannon,Boatman,OT,6/7/13,309,JR,"Beaumont, TX",West Brook HS,http://www.seminoles.com/sports/m-footbl/mtt/boatman_shannon00.html,
FSU,FBALL,2006-2007,98,Alex Boston,Alex,Boston,DE,6/3/13,264,JR,"Bartow, FL",Bartow,http://www.seminoles.com/sports/m-footbl/mtt/boston_alex00.html,
FSU,FBALL,2006-2007,99,Everette Brown,Everette,Brown,DE,6/4/13,240,FR,"Stantonsburg, NC",Beddingfield,http://www.seminoles.com/sports/m-footbl/mtt/brown_everette00.html,
FSU,FBALL,2006-2007,70,Philip Browning,Philip,Browning,OL,6/5/13,280,FR,"Atlanta, Ga.",Westminster/Hargrave,http://www.seminoles.com/sports/m-footbl/mtt/browning_philip00.html,
FSU,FBALL,2006-2007,18,J.R. Bryant,J.R.,Bryant,CB,6/1/13,181,JR,"Miami, FL",Killian,http://www.seminoles.com/sports/m-footbl/mtt/bryant_jr00.html,
FSU,FBALL,2006-2007,89,Greg Carr,Greg,Carr,WR,6/6/13,203,SO,"Reddick, FL",North Marion,http://www.seminoles.com/sports/m-footbl/mtt/carr_greg00.html,
FSU,FBALL,2006-2007,15,Tony Carter,Tony,Carter,CB,5/9/13,160,SO,"Jacksonville, FL",Mandarin,http://www.seminoles.com/sports/m-footbl/mtt/carter_tony00.html,
FSU,FBALL,2006-2007,12,Gary Cismesia,Gary,Cismesia,PK,5/11/13,214,JR,"Bradenton, FL",Lakewood Ranch,http://www.seminoles.com/sports/m-footbl/mtt/cismesia_gary00.html,
FSU,FBALL,2006-2007,68,Jacky Claude,Jacky,Claude,OG,6/4/13,308,JR,"Miami, FL",Edison,http://www.seminoles.com/sports/m-footbl/mtt/claude_jacky00.html,
FSU,FBALL,2006-2007,57,Brandon Davis,Brandon,Davis,OL,6/2/13,290,FR,"Miami, Fla.",South Miami,http://www.seminoles.com/sports/m-footbl/mtt/davis_brandon00.html,
FSU,FBALL,2006-2007,30,Pat Davis,Pat,Davis,RB,5/9/13,185,SO,"Ft. Lauderdale, Fla.",Cardinal Gibbons,http://www.seminoles.com/sports/m-footbl/mtt/davis_pat00.html,
FSU,FBALL,2006-2007,91,Emmanuel Dunbar,Emmanuel,Dunbar,DT,6/5/13,292,SO,"Deerfield Beach, FL",Deerfield Beach,http://www.seminoles.com/sports/m-footbl/mtt/dunbar_emmanuel00.html,
FSU,FBALL,2006-2007,40,Matt Dunham,Matt,Dunham,FB,6/2/13,257,FR,"Columbus, GA",Pacelli HS,http://www.seminoles.com/sports/m-footbl/mtt/dunham_matt01.html,
FSU,FBALL,2006-2007,33,Jamaal Edwards,Jamaal,Edwards,RB,6/1/00,215,SO,"Greensboro, NC",Dudley,http://www.seminoles.com/sports/m-footbl/mtt/edwards_jamaal00.html,
FSU,FBALL,2006-2007,81,De'Cody Fagg,De'Cody,Fagg,WR,6/3/13,221,JR,"Quincy, FL",Shanks High School,http://www.seminoles.com/sports/m-footbl/mtt/fagg_decody01.html,
FSU,FBALL,2006-2007,96,Andre Fluellen,Andre,Fluellen,DL,6/4/13,286,JR,"Cartersville, GA",Cartersville,http://www.seminoles.com/sports/m-footbl/mtt/fluellen_andre00.html,
FSU,FBALL,2006-2007,64,Marcus Ford,Marcus,Ford,OL,6/1/13,280,JR,"Brunswick, Ga.",Glynn Academy,http://www.seminoles.com/sports/m-footbl/mtt/ford_marcus00.html,
FSU,FBALL,2006-2007,67,John Frady,John,Frady,C,6/4/13,306,JR,"Jacksonville, FL",Bolles,http://www.seminoles.com/sports/m-footbl/mtt/frady_john00.html,
FSU,FBALL,2006-2007,37,Rodney Gallon,Rodney,Gallon,LB,6/1/00,200,SO,"Tallahassee, FL",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/gallon_rodney00.html,
FSU,FBALL,2006-2007,43,Graham Gano,Graham,Gano,K/P,6/1/13,189,SO,"Cantonment, FL",Tate,http://www.seminoles.com/sports/m-footbl/mtt/gano_graham00.html,
FSU,FBALL,2006-2007,29,Michael Ray Garvin,Michael Ray,Garvin,DB,5/8/13,181,SO,"Upper Saddle River, NJ",Don Bosco Prep,http://www.seminoles.com/sports/m-footbl/mtt/garvin_michaelray00.html,
FSU,FBALL,2006-2007,85,Richard Goodman,Richard,Goodman,WR,6/1/00,179,SO,"Ft. Lauderdale, FL",St. Thomas Aquinas,http://www.seminoles.com/sports/m-footbl/mtt/goodman_richard00.html,
FSU,FBALL,2006-2007,45,Charlie Graham,Charlie,Graham,TE,6/3/13,230,FR,"Madison, FL",Madison Co.,http://www.seminoles.com/sports/m-footbl/mtt/graham_charlie00.html,
FSU,FBALL,2006-2007,61,Tyler Graves,Tyler,Graves,OL,6/6/13,272,FR,"Sumrall, Miss.",Sumrall,http://www.seminoles.com/sports/m-footbl/mtt/graves_tyler00.html,
FSU,FBALL,2006-2007,54,Paul Griffin,Paul,Griffin,DT,6/1/13,278,JR,"Pensacola, FL",Pensacola HS,http://www.seminoles.com/sports/m-footbl/mtt/griffin_paul00.html,
FSU,FBALL,2006-2007,93,Letroy Guion,Letroy,Guion,DT,6/4/13,286,SO,"Starke, FL",Bradford,http://www.seminoles.com/sports/m-footbl/mtt/guion_letroy01.html,
FSU,FBALL,2006-2007,78,Matt Hardrick,Matt,Hardrick,OL,6/5/13,340,FR,"Winter Park, Fla.",Edgewater/Hargrave,http://www.seminoles.com/sports/m-footbl/mtt/hardrick_matt00.html,
FSU,FBALL,2006-2007,10,Eugene Hayes,Eugene,Hayes,LB,6/2/13,215,SO,"Greenville, FL",Madison Co.,http://www.seminoles.com/sports/m-footbl/mtt/hayes_eugene00.html,
FSU,FBALL,2006-2007,41,Seddrick Holloway,Seddrick,Holloway,FB,5/10/13,245,FR,"Tallahassee, Fla.",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/holloway_seddrick00.html,
FSU,FBALL,2006-2007,46,Anthony Houllis,Anthony,Houllis,RV,6/1/00,210,JR,"Tarpon Springs, FL",Tarpon Springs,http://www.seminoles.com/sports/m-footbl/mtt/houllis_anthony00.html,
FSU,FBALL,2006-2007,39,Ochucko Jenije,Ochucko,Jenije,CB,5/10/13,177,FR,"Tallahassee, Fla.",North Florida Christain,http://www.seminoles.com/sports/m-footbl/mtt/jenije_ochucko00.html,
FSU,FBALL,2006-2007,90,Aaron Jones III,Aaron,Jones III,DT,6/3/13,285,SO,"Orlando, FL",Edgewater,http://www.seminoles.com/sports/m-footbl/mtt/jonesiii_aaron00.html,
FSU,FBALL,2006-2007,49,Anthony Kelly,Anthony,Kelly,DE,6/3/13,253,JR,"Daytona Beach, FL",Seabreeze,http://www.seminoles.com/sports/m-footbl/mtt/kelly_anthony01.html,
FSU,FBALL,2006-2007,23,Roosevelt Lawson,Roosevelt,Lawson,DB,5/11/13,187,SO,"Miami, Fla.",Southridge,http://www.seminoles.com/sports/m-footbl/mtt/lawson_roosevelt00.html,
FSU,FBALL,2006-2007,9,Xavier Lee,Xavier,Lee,QB,6/4/13,228,RS SO,"Daytona Beach, FL",Seabreeze,http://www.seminoles.com/sports/m-footbl/mtt/lee_xavier00.html,
FSU,FBALL,2006-2007,26,Anthony Leon,Anthony,Leon,S,6/4/13,215,FR,"Miami, Fla.",Gulliver Prep,http://www.seminoles.com/sports/m-footbl/mtt/leon_anthony00.html,
FSU,FBALL,2006-2007,22,Korey Mangum,Korey,Mangum,DB,,192,FR,"La Marque, TX",La Marque,http://www.seminoles.com/sports/m-footbl/mtt/mangum_korey00.html,
FSU,FBALL,2006-2007,24,Darius McClure,Darius,McClure,S,5/11/13,198,SO,"Birmingham, AL",Minor,http://www.seminoles.com/sports/m-footbl/mtt/mcclure_darius00.html,
FSU,FBALL,2006-2007,12,Damon McDaniel,Damon,McDaniel,WR,6/1/00,192,FR,"Virginia Beach, Va.",Landstown,http://www.seminoles.com/sports/m-footbl/mtt/mcdaniel_damon00.html,
FSU,FBALL,2006-2007,60,Ryan McMahon,Ryan,McMahon,DT,6/3/13,280,FR,"Rome, Ga.",Darlington,http://www.seminoles.com/sports/m-footbl/mtt/mcmahon_ryan00.html,
FSU,FBALL,2006-2007,95,Kevin McNeil,Kevin,McNeil,DE,6/3/13,240,FR,"Kingsland, Ga.",Camden Co.,http://www.seminoles.com/sports/m-footbl/mtt/mcneil_kevin00.html,
FSU,FBALL,2006-2007,94,Justin Mincey,Justin,Mincey,DL,6/5/13,275,FR,"Folston, Ga.",Charlton Co./Hargrave,http://www.seminoles.com/sports/m-footbl/mtt/mincey_justin00.html,
FSU,FBALL,2006-2007,59,Neefy Moffett,Neefy,Moffett,ATH,6/1/13,245,SO,"Palm Bay, FL",Palm Bay,http://www.seminoles.com/sports/m-footbl/mtt/moffett_neefy00.html,
FSU,FBALL,2006-2007,16,Brent Moody,Brent,Moody,P,6/2/13,178,JR,"Tallahassee, Fla.",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/moody_brent00.html,
FSU,FBALL,2006-2007,55,Derek Nicholson,Derek,Nicholson,LB,6/2/13,232,SO,"Winston-Salem, NC",Mt. Tabor,http://www.seminoles.com/sports/m-footbl/mtt/nicholson_derek00.html,
FSU,FBALL,2006-2007,82,D.J. Norris,D.J.,Norris,DE,6/3/13,252,JR,"Pace, FL",Pace,http://www.seminoles.com/sports/m-footbl/mtt/norris_dj00.html,
FSU,FBALL,2006-2007,79,David Overmyer,David,Overmyer,OT,6/5/13,303,JR,"Lilburn, GA",Parkview,http://www.seminoles.com/sports/m-footbl/mtt/overmyer_david00.html,
FSU,FBALL,2006-2007,86,Rod Owens,Rod,Owens,WR,6/1/00,170,SO,"Jacksonville, FL",Wolfson,http://www.seminoles.com/sports/m-footbl/mtt/owens_rod00.html,
FSU,FBALL,2006-2007,13,Preston Parker,Preston,Parker,WR,6/1/00,175,FR,"Delray Beach, Fla.",Atlantic,http://www.seminoles.com/sports/m-footbl/mtt/parker_preston00.html,
FSU,FBALL,2006-2007,19,Caz Piurowski,Caz,Piurowski,TE,6/7/13,260,FR,"Land O'Lakes, Fla.",Land O'Lakes,http://www.seminoles.com/sports/m-footbl/mtt/piurowski_caz00.html,
FSU,FBALL,2006-2007,14,Christian Ponder,Christian,Ponder,QB,6/2/13,206,FR,"Colleyville, TX",Colleyville Heritage HS,http://www.seminoles.com/sports/m-footbl/mtt/ponder_christian00.html,
FSU,FBALL,2006-2007,16,D'Vontrey Richardson,D'Vontrey,Richardson,QB,6/1/13,200,FR,"Leesburg, Ga.",Lee County,http://www.seminoles.com/sports/m-footbl/mtt/richardson_dvontrey00.html,
FSU,FBALL,2006-2007,20,Jamie Robinson,Jamie,Robinson,DB,6/2/13,187,FR,"Rock Hill, SC",Northwestern,http://www.seminoles.com/sports/m-footbl/mtt/robinson_jamie00.html,
FSU,FBALL,2006-2007,38,Patrick Robinson,Patrick,Robinson,CB,5/11/13,190,FR,"Miami, Fla.",Gulliver Prep,http://www.seminoles.com/sports/m-footbl/mtt/robinson_patrick00.html,
FSU,FBALL,2006-2007,3,Myron Rolle,Myron,Rolle,RV,6/2/13,218,FR,"Galloway, NJ",The Hun School,http://www.seminoles.com/sports/m-footbl/mtt/rolle_myron00.html,
FSU,FBALL,2006-2007,76,Daron Rose,Daron,Rose,OL,6/5/13,310,FR,"Tampa, Fla.",Jefferson,http://www.seminoles.com/sports/m-footbl/mtt/rose_daron00.html,
FSU,FBALL,2006-2007,65,Garrison Sanborn,Garrison,Sanborn,DS,6/1/13,221,JR,"Tampa, Fla.",Jesuit,http://www.seminoles.com/sports/m-footbl/mtt/sanborn_garrison00.html,
FSU,FBALL,2006-2007,80,Joslin Shaw,Joslin,Shaw,WR,5/10/13,183,JR,"Plant City, FL",Plant City,http://www.seminoles.com/sports/m-footbl/mtt/shaw_joslin00.html,
FSU,FBALL,2006-2007,35,Marcus Sims,Marcus,Sims,RB,6/1/00,211,FR,"Tallahassee, Fla.",North Florida Christian,http://www.seminoles.com/sports/m-footbl/mtt/sims_marcus00.html,
FSU,FBALL,2006-2007,6,Antone Smith,Antone,Smith,RB,5/9/13,188,SO,"Pahokee, FL",Pahokee,http://www.seminoles.com/sports/m-footbl/mtt/smith_antone00.html,
FSU,FBALL,2006-2007,56,Kendrick Stewart,Kendrick,Stewart,DT,6/2/13,271,FR,"Lakeland, FL",Lakeland,http://www.seminoles.com/sports/m-footbl/mtt/stewart_kendrick00.html,
FSU,FBALL,2006-2007,32,Joe Surratt,Joe,Surratt,FB,6/1/13,254,JR,"Pace, FL",Pace,http://www.seminoles.com/sports/m-footbl/mtt/surratt_joe00.html,
FSU,FBALL,2006-2007,72,Doug Thacker,Doug,Thacker,DT,6/2/13,275,FR,"Sanford, Fla.",Seminole,http://www.seminoles.com/sports/m-footbl/mtt/thacker_doug00.html,
FSU,FBALL,2006-2007,51,Jae Thaxton,Jae,Thaxton,LB,6/3/13,246,SO,"Hartwell, GA",Hart Co.,http://www.seminoles.com/sports/m-footbl/mtt/thaxton_jae00.html,
FSU,FBALL,2006-2007,31,Toddrick Verdell,Toddrick,Verdell,LB,6/3/13,215,SO,"Hartwell, GA",Hart Co.,http://www.seminoles.com/sports/m-footbl/mtt/verdell_toddrick00.html,
FSU,FBALL,2006-2007,7,Chase Walker,Chase,Walker,WR,6/2/13,198,SO,"Panama City, Fla.",Arnold,http://www.seminoles.com/sports/m-footbl/mtt/walker_chase00.html,
FSU,FBALL,2006-2007,1,Brandon Warren,Brandon,Warren,TE,6/2/13,230,FR,"Alcoa, Tenn.",Alcoa,http://www.seminoles.com/sports/m-footbl/mtt/warren_brandon00.html,
FSU,FBALL,2006-2007,36,Dekoda Watson,Dekoda,Watson,LB,6/2/13,225,FR,"Aiken, S.C.",South Aiken,http://www.seminoles.com/sports/m-footbl/mtt/watson_dekoda00.html,
FSU,FBALL,2006-2007,11,Drew Weatherford,Drew,Weatherford,QB,6/3/13,220,RS SO,"Odessa, FL",Land O' Lakes,http://www.seminoles.com/sports/m-footbl/mtt/weatherford_drew00.html,
FSU,FBALL,2006-2007,8,Roger Williams,Roger,Williams,FS,6/1/00,200,JR,"Warner Robins, GA",Northside,http://www.seminoles.com/sports/m-footbl/mtt/williams_roger00.html,
FSU,FBALL,2006-2007,48,Recardo Wright,Recardo,Wright,LB,6/2/13,215,FR,"Orlando, Fla.",Dr. Phillips,http://www.seminoles.com/sports/m-footbl/mtt/wright_recardo00.html,
FSU,FBALL,2005-2006,58,Dumaka Atkins,Dumaka,Atkins,C,6/4/13,310,FR,"Sarasota, FL",Booker,http://www.seminoles.com/sports/m-footbl/mtt/atkins_dumaka00.html,
FSU,FBALL,2005-2006,27,Russell Ball,Russell,Ball,RB,5/7/13,176,FR,"La Marque, TX",La Marque,http://www.seminoles.com/sports/m-footbl/mtt/ball_russell00.html,
FSU,FBALL,2005-2006,74,Geoff Berniard,Geoff,Berniard,OL,6/8/13,335,FR,"Lafayette, LA",St. Thomas More,http://www.seminoles.com/sports/m-footbl/mtt/berniard_geoff00.html,
FSU,FBALL,2005-2006,73,Shannon Boatman,Shannon,Boatman,OT,6/7/13,309,JR,"Beaumont, TX",West Brook HS,http://www.seminoles.com/sports/m-footbl/mtt/boatman_shannon00.html,
FSU,FBALL,2005-2006,28,Lorenzo Booker,Lorenzo,Booker,RB,5/11/13,193,JR,"Ventura, CA",St. Bonaventure,http://www.seminoles.com/sports/m-footbl/mtt/booker_lorenzo00.html,
FSU,FBALL,2005-2006,98,Alex Boston,Alex,Boston,DE,6/3/13,264,SO,"Bartow, FL",Bartow,http://www.seminoles.com/sports/m-footbl/mtt/boston_alex00.html,
FSU,FBALL,2005-2006,99,Everette Brown,Everette,Brown,DE,6/4/13,240,FR,"Stantonsburg, NC",Beddingfield,http://www.seminoles.com/sports/m-footbl/mtt/brown_everette00.html,
FSU,FBALL,2005-2006,18,J.R. Bryant,J.R.,Bryant,CB,6/1/13,172,SO,"Miami, FL",Killian,http://www.seminoles.com/sports/m-footbl/mtt/bryant_jr00.html,
