School_Label,CIPFamilyTitle,ID_Race,CIPCode,CIPTitle,ID_Position,Variable,Value,Percentage_Race
Rutgers,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",DL,College Major,1,1
Rutgers,SOCIAL SCIENCES.,AA,45.1001,"Political Science and Government, General.",DB,College Major,1,0.5
Rutgers,SOCIAL SCIENCES.,AA,45.1101,Sociology.,WR,College Major,1,0.5
Rutgers,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",DB,College Major,1,0.2
Rutgers,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",DT,College Major,1,0.2
Rutgers,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",FB,College Major,1,0.2
Rutgers,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",OL,College Major,1,0.2
Rutgers,SOCIAL SCIENCES.,C,45.1101,Sociology.,TE,College Major,1,0.2
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",OC,College Major,1,0.2
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",WR,College Major,1,0.2
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.1401,"Marketing/Marketing Management, General.",RB,College Major,1,0.2
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.1401,"Marketing/Marketing Management, General.",WR,College Major,1,0.2
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0301,Accounting.,LB,College Major,1,0.2
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",TE,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",WR,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",DT,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",S,College Major,2,0.153846154
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",QB,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",RB,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",TE,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",OT,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",LB,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",OL,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",LB,College Major,1,0.076923077
San Jose State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",PK,College Major,1,0.076923077
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,DE,College Major,1,0.25
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,LB,College Major,1,0.25
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,RB,College Major,1,0.25
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.25
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,DT,College Major,1,0.125
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,LB,College Major,1,0.125
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,LS,College Major,1,0.125
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,P,College Major,1,0.125
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,PK,College Major,1,0.125
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,QB,College Major,1,0.125
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.125
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0903,Advertising.,S,College Major,1,0.125
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",PI,9.0102,Mass Communication/Media Studies.,DE,College Major,1,0.5
San Jose State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",PI,9.0102,Mass Communication/Media Studies.,TE,College Major,1,0.5
San Jose State,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,AA,11.0701,Computer Science.,DE,College Major,1,1
San Jose State,EDUCATION.,AA,13.1012,Education/Teaching of Individuals with Speech or Language Impairments.,DT,College Major,1,1
San Jose State,ENGINEERING.,AA,14.0801,"Civil Engineering, General.",CB,College Major,1,0.333333333
San Jose State,ENGINEERING.,AA,14.0801,"Civil Engineering, General.",WR,College Major,1,0.333333333
San Jose State,ENGINEERING.,AA,14.1301,Engineering Science.,DB,College Major,1,0.333333333
San Jose State,ENGINEERING.,C,14.1901,Mechanical Engineering.,OT,College Major,1,1
San Jose State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,H,19.0706,Child Development.,DT,College Major,1,1
San Jose State,HISTORY.,C,54.0101,"History, General.",OT,College Major,1,1
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,CB,College Major,1,0.25
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,DE,College Major,1,0.25
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,S,College Major,1,0.25
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,WR,College Major,1,0.25
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",C,43.01,Criminal Justice and Corrections.,OC,College Major,1,0.166666667
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",C,43.01,Criminal Justice and Corrections.,OG,College Major,1,0.166666667
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",C,43.01,Criminal Justice and Corrections.,OL,College Major,2,0.333333333
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",C,43.01,Criminal Justice and Corrections.,RB,College Major,1,0.166666667
San Jose State,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",C,43.01,Criminal Justice and Corrections.,TE,College Major,1,0.166666667
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,CB,College Major,4,0.363636364
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,DE,College Major,1,0.090909091
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,LB,College Major,2,0.181818182
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,QB,College Major,2,0.181818182
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,S,College Major,1,0.090909091
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,WR,College Major,1,0.090909091
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,DE,College Major,1,0.166666667
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,LS,College Major,1,0.166666667
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,OL,College Major,2,0.333333333
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,TE,College Major,1,0.166666667
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,WR,College Major,1,0.166666667
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",H,24.0102,General Studies.,OL,College Major,1,1
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",PI,24.0102,General Studies.,DT,College Major,1,0.2
San Jose State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",PI,24.0102,General Studies.,LB,College Major,4,0.8
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,CB,College Major,1,0.166666667
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,LB,College Major,1,0.166666667
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,RB,College Major,3,0.5
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,TE,College Major,1,0.166666667
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,DE,College Major,1,0.125
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,LB,College Major,1,0.125
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,LS,College Major,1,0.125
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,OG,College Major,1,0.125
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,RB,College Major,1,0.125
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,S,College Major,2,0.25
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,TE,College Major,1,0.125
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",H,31.0505,Kinesiology and Exercise Science.,LB,College Major,1,0.5
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",H,31.0505,Kinesiology and Exercise Science.,RB,College Major,1,0.5
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",PI,31.0501,"Health and Physical Education/Fitness, General.",OT,College Major,1,0.5
San Jose State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",PI,31.0501,"Health and Physical Education/Fitness, General.",RB,College Major,1,0.5
San Jose State,PHILOSOPHY AND RELIGIOUS STUDIES.,AA,38.0101,Philosophy.,RB,College Major,1,1
San Jose State,PHYSICAL SCIENCES.,C,40.0501,"Chemistry, General.",OL,College Major,1,1
San Jose State,PSYCHOLOGY.,C,42.0101,"Psychology, General.",LB,College Major,1,0.333333333
San Jose State,PSYCHOLOGY.,C,42.0101,"Psychology, General.",OC,College Major,1,0.333333333
San Jose State,PSYCHOLOGY.,C,42.0101,"Psychology, General.",QB,College Major,1,0.333333333
San Jose State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,CB,College Major,2,0.5
San Jose State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,DB,College Major,1,0.25
San Jose State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,OG,College Major,1,0.25
San Jose State,SOCIAL SCIENCES.,C,45.1101,Sociology.,DT,College Major,1,0.333333333
San Jose State,SOCIAL SCIENCES.,C,45.1101,Sociology.,LB,College Major,1,0.333333333
San Jose State,SOCIAL SCIENCES.,C,45.1101,Sociology.,TE,College Major,1,0.333333333
San Jose State,SOCIAL SCIENCES.,H,45.1001,"Political Science and Government, General.",OG,College Major,1,0.5
San Jose State,SOCIAL SCIENCES.,H,45.1101,Sociology.,OL,College Major,1,0.5
San Jose State,SOCIAL SCIENCES.,PI,45.1101,Sociology.,DE,College Major,1,1
San Jose State,VISUAL AND PERFORMING ARTS.,PI,50.0705,Drawing.,DT,College Major,1,1
South Carolina,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",AA,5.0201,African-American/Black Studies.,LB,College Major,1,1
South Carolina,BIOLOGICAL AND BIOMEDICAL SCIENCES.,AA,26.0101,"Biology/Biological Sciences, General.",RB,College Major,1,1
South Carolina,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",FB,College Major,1,0.333333333
South Carolina,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",OC,College Major,1,0.333333333
South Carolina,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",P,College Major,1,0.333333333
South Carolina,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0901,"Hospitality Administration/Management, General.",LS,College Major,1,0.2
South Carolina,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0901,"Hospitality Administration/Management, General.",OT,College Major,1,0.2
South Carolina,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0212,Retail Management.,FS,College Major,1,0.2
South Carolina,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0901,"Hospitality Administration/Management, General.",DE,College Major,2,0.4
South Carolina,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",QB,College Major,1,0.333333333
South Carolina,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0901,"Hospitality Administration/Management, General.",PK,College Major,1,0.333333333
South Carolina,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1401,"Marketing/Marketing Management, General.",FB,College Major,1,0.333333333
South Carolina,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0402,Broadcast Journalism.,WR,College Major,1,1
South Carolina,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,AA,11.0103,Information Technology.,DE,College Major,1,1
South Carolina,HEALTH PROFESSIONS AND RELATED PROGRAMS.,AA,51.2201,"Public Health, General.",RB,College Major,1,1
South Carolina,HEALTH PROFESSIONS AND RELATED PROGRAMS.,C,51.2201,"Public Health, General.",LS,College Major,1,1
South Carolina,HISTORY.,AA,54.0101,"History, General.",CB,College Major,1,0.5
South Carolina,HISTORY.,AA,54.0101,"History, General.",LS,College Major,1,0.5
South Carolina,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,DE,College Major,1,0.142857143
South Carolina,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,DT,College Major,2,0.285714286
South Carolina,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,LB,College Major,2,0.285714286
South Carolina,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,OG,College Major,1,0.142857143
South Carolina,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,RB,College Major,1,0.142857143
South Carolina,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",C,43.01,Criminal Justice and Corrections.,OG,College Major,1,1
South Carolina,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,WR,College Major,1,1
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0501,"Health and Physical Education/Fitness, General.",CB,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,CB,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,LB,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,TE,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,WR,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,WR,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0501,"Health and Physical Education/Fitness, General.",FB,College Major,2,0.333333333
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,OC,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,QB,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,K,College Major,1,0.166666667
South Carolina,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,LS,College Major,1,0.166666667
South Carolina,SOCIAL SCIENCES.,AA,45.0601,"Economics, General.",DB,College Major,1,0.2
South Carolina,SOCIAL SCIENCES.,AA,45.1001,"Political Science and Government, General.",LB,College Major,1,0.2
South Carolina,SOCIAL SCIENCES.,AA,45.1101,Sociology.,CB,College Major,2,0.4
South Carolina,SOCIAL SCIENCES.,AA,45.1101,Sociology.,FB,College Major,1,0.2
South Carolina,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",QB,College Major,1,0.5
South Carolina,SOCIAL SCIENCES.,C,45.1101,Sociology.,FS,College Major,1,0.5
South Carolina,VISUAL AND PERFORMING ARTS.,AA,50.1001,"Arts, Entertainment,and Media Management, General.",SS,College Major,1,1
South Carolina,VISUAL AND PERFORMING ARTS.,C,50.1001,"Arts, Entertainment,and Media Management, General.",QB,College Major,1,1
Stanford,ARCHITECTURE AND RELATED SERVICES.,AA,4.0201,Architecture.,FS,College Major,1,1
Stanford,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",DE,College Major,1,1
Stanford,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1301,Management Science.,RB,College Major,1,0.5
Stanford,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1301,Management Science.,TE,College Major,1,0.5
Stanford,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,RB,College Major,2,0.5
Stanford,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.25
Stanford,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0199,"Communication and Media Studies, Other.",OT,College Major,1,0.25
Stanford,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,OLB,College Major,1,0.333333333
Stanford,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,TE,College Major,1,0.333333333
Stanford,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,ILB,College Major,1,0.333333333
Stanford,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",PI,9.0102,Mass Communication/Media Studies.,TE,College Major,1,1
Stanford,ENGINEERING.,AA,14.2501,Petroleum Engineering.,DB,College Major,1,1
Stanford,ENGINEERING.,C,14.0501,Bioengineering and Biomedical Engineering.,K,College Major,1,0.25
Stanford,ENGINEERING.,C,14.0501,Bioengineering and Biomedical Engineering.,OG,College Major,1,0.25
Stanford,ENGINEERING.,C,14.0501,Bioengineering and Biomedical Engineering.,WR,College Major,1,0.25
Stanford,ENGINEERING.,C,14.1901,Mechanical Engineering.,LS,College Major,1,0.25
Stanford,HISTORY.,AA,54.0102,American  History (United States).,FS,College Major,1,1
Stanford,HISTORY.,C,54.0101,"History, General.",FB,College Major,1,1
Stanford,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,TE,College Major,1,1
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,AA,30.1501,"Science, Technology and Society.",ILB,College Major,1,0.333333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,AA,30.1501,"Science, Technology and Society.",OG,College Major,1,0.333333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,AA,30.1501,"Science, Technology and Society.",RB,College Major,1,0.333333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1501,"Science, Technology and Society.",DE,College Major,2,0.166666667
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1501,"Science, Technology and Society.",FB,College Major,1,0.083333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1501,"Science, Technology and Society.",OG,College Major,1,0.083333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1501,"Science, Technology and Society.",OLB,College Major,1,0.083333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1501,"Science, Technology and Society.",QB,College Major,3,0.25
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1501,"Science, Technology and Society.",TE,College Major,1,0.083333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1501,"Science, Technology and Society.",WR,College Major,1,0.083333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.2701,Human Biology.,OLB,College Major,1,0.083333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,C,30.2701,Human Biology.,WR,College Major,1,0.083333333
Stanford,MULTI/INTERDISCIPLINARY STUDIES.,H,30.1501,"Science, Technology and Society.",ILB,College Major,1,1
Stanford,PHILOSOPHY AND RELIGIOUS STUDIES.,C,38.0101,Philosophy.,LS,College Major,1,0.5
Stanford,PHILOSOPHY AND RELIGIOUS STUDIES.,C,38.0101,Philosophy.,SS,College Major,1,0.5
Stanford,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",DT,College Major,1,0.333333333
Stanford,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",RB,College Major,1,0.333333333
Stanford,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",TE,College Major,1,0.333333333
Stanford,PSYCHOLOGY.,C,42.0101,"Psychology, General.",ILB,College Major,1,0.333333333
Stanford,PSYCHOLOGY.,C,42.0101,"Psychology, General.",K,College Major,1,0.333333333
Stanford,PSYCHOLOGY.,C,42.0101,"Psychology, General.",P,College Major,1,0.333333333
Stanford,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,C,44.0501,"Public Policy Analysis, General.",OG,College Major,1,0.5
Stanford,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,C,44.0501,"Public Policy Analysis, General.",OT,College Major,1,0.5
Stanford,SOCIAL SCIENCES.,AA,45.0601,"Economics, General.",SS,College Major,1,0.125
Stanford,SOCIAL SCIENCES.,AA,45.1101,Sociology.,SS,College Major,1,0.125
Stanford,SOCIAL SCIENCES.,AA,45.1101,Sociology.,WR,College Major,1,0.125
Stanford,SOCIAL SCIENCES.,AA,45.1001,"Political Science and Government, General.",FS,College Major,1,0.125
Stanford,SOCIAL SCIENCES.,AA,45.1001,"Political Science and Government, General.",WR,College Major,1,0.125
Stanford,SOCIAL SCIENCES.,AA,45.1101,Sociology.,CB,College Major,2,0.25
Stanford,SOCIAL SCIENCES.,AA,45.1101,Sociology.,OG,College Major,1,0.125
Stanford,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",FS,College Major,1,0.166666667
Stanford,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",ILB,College Major,1,0.166666667
Stanford,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",DE,College Major,1,0.166666667
Stanford,SOCIAL SCIENCES.,C,45.1101,Sociology.,FB,College Major,1,0.166666667
Stanford,SOCIAL SCIENCES.,C,45.1101,Sociology.,OC,College Major,1,0.166666667
Stanford,SOCIAL SCIENCES.,C,45.1101,Sociology.,OLB,College Major,1,0.166666667
Stanford,SOCIAL SCIENCES.,H,45.1001,"Political Science and Government, General.",DT,College Major,1,1
Stanford,SOCIAL SCIENCES.,PI,45.1101,Sociology.,ILB,College Major,1,1
Stanford,TRANSPORTATION AND MATERIALS MOVING.,C,49.0101,"Aeronautics/Aviation/Aerospace Science and Technology, General.",OT,College Major,1,1
Texas,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.05,Business/Corporate Communications.,DE,College Major,1,0.333333333
Texas,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.05,Business/Corporate Communications.,OG,College Major,1,0.333333333
Texas,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.1401,"Marketing/Marketing Management, General.",WR,College Major,1,0.333333333
Texas,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",RB,College Major,1,0.25
Texas,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",TE,College Major,1,0.25
