ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Weight,Height,Year,Eligibility,Hometown/Prior_School,Player_URL
LSU,FBALL,2009-2010,38,Derek Helton,Derek,Helton,P,6/1/00,188,Jr.,JC,"Hoyt, Kan.; (Jefferson West HS/Fort Scott CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660169
LSU,FBALL,2009-2010,39,R.J. Gillen,R.J.,Gillen,WR,6/1/00,194,So.,SQ,"Memphis, Tenn.; (Christian Brothers HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148277
LSU,FBALL,2009-2010,39,Josh Johns,Josh,Johns,DB,6/2/13,205,Fr.,HS,"Baton Rouge, La.; (Central HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660182
LSU,FBALL,2009-2010,40,Rockey Duplessis,Rockey,Duplessis,S,6/1/13,200,Fr.,HS,"Belle Chasse, La.; (Belle Chasse HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382560
LSU,FBALL,2009-2010,40,Orlando Gunn,Orlando,Gunn,RB,5/8/13,181,Sr.,SQ,"Harker Heights, Texas; (Harker Heights HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882483
LSU,FBALL,2009-2010,41,Kyle Prater,Kyle,Prater,LB,6/1/13,224,Fr.,RS,"Kerrville, Texas; (Tivy HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382583
LSU,FBALL,2009-2010,41,Ronnie Turpin,Ronnie,Turpin,TE,6/4/13,214,Fr.,RS,"Baton Rouge, La.; (Woodlawn HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580612
LSU,FBALL,2009-2010,42,Michael Ford,Michael,Ford,RB,5/10/13,207,Fr.,HS,"Leesville, La.; (Leesville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660017
LSU,FBALL,2009-2010,42,David Impastato,David,Impastato,LB,5/11/13,196,Sr.,SQ,"River Ridge, La.; (Holy Cross)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1456281
LSU,FBALL,2009-2010,43,Daniel Graff,Daniel,Graff,DB,6/1/00,179,Sr.,1L,"Metairie, La.; (Rummel HS/New Orleans)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208557
LSU,FBALL,2009-2010,43,Cole Richardson,Cole,Richardson,ATH,6/2/13,190,Fr.,HS,"Ruston, La.; (Ruston HS)",0
LSU,FBALL,2009-2010,44,Danny McCray,Danny,McCray,S,6/1/13,206,Sr.,4L,"Houston, Texas; (Westfield HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233493
LSU,FBALL,2009-2010,44,Curtis Sutera,Curtis,Sutera,FB,5/11/13,218,Fr.,RS,"Little Falls, N.J.; (Tenafly HS)",0
LSU,FBALL,2009-2010,45,Richard Dugas,Richard,Dugas,FB/OL,6/1/13,271,Jr.,SQ,"Lincoln, Neb.; (Pius X HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882516
LSU,FBALL,2009-2010,45,Zach Elkins,Zach,Elkins,DB,5/8/13,178,Jr.,SQ,"Bay St. Louis, Miss.; (St. Stanislaus College/Mississippi Gulf Coast CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1430645
LSU,FBALL,2009-2010,46,Kevin Minter,Kevin,Minter,LB,6/1/13,240,Fr.,HS,"Suwanee, Ga.; (Peachtree Ridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660011
LSU,FBALL,2009-2010,47,Tyler Edwards,Tyler,Edwards,TE,6/3/13,237,Fr.,RS,"Monroe, La.; (Ouachita Parish HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382562
LSU,FBALL,2009-2010,48,Kellen Theriot,Kellen,Theriot,LB/FB,6/1/13,227,Fr.,RS,"Houston, Texas; (Episcopal HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382593
LSU,FBALL,2009-2010,49,Austin Kinchen,Austin,Kinchen,SNP,6/1/13,210,Fr.,RS,"Baton Rouge, La.; (Parkview Baptist)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580602
LSU,FBALL,2009-2010,49,Barkevious Mingo,Barkevious,Mingo,LB,6/5/13,209,Fr.,HS,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660186
LSU,FBALL,2009-2010,50,Joey Crappell,Joey,Crappell,SNP,6/2/13,232,So.,SQ,"Patterson, La.; (Patterson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148283
LSU,FBALL,2009-2010,50,Chris Davenport,Chris,Davenport,DT,6/4/13,323,Fr.,HS,"Mansfield, La.; (Mansfield HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3659751
LSU,FBALL,2009-2010,51,Michael Johnson,Michael,Johnson,LB,5/11/13,216,Fr.,RS,"Zachary, La.; (Zachary HS)",0
LSU,FBALL,2009-2010,51,Clay Spencer,Clay,Spencer,OG,6/6/13,288,Fr.,RS,"Baton Rouge, La.; (Parkview Baptist)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382586
LSU,FBALL,2009-2010,52,Ace Foyil,Ace,Foyil,LB,6/3/13,230,Sr.,2L,"Madisonville, La.; (Mandeville HS/Tulane)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281278
LSU,FBALL,2009-2010,53,T-Bob Hebert,T-Bob,Hebert,C,6/3/13,285,So.,1L,"Norcross, Ga.; (Greater Atlanta Christian HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785339
LSU,FBALL,2009-2010,53,Jonathan Nixon,Jonathan,Nixon,LB,6/2/13,264,Jr.,SQ,"N. Little Rock, Ark.; (N. Little Rock HS/Grambling)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208559
LSU,FBALL,2009-2010,54,Jacob Cutrera,Jacob,Cutrera,LB,6/4/13,236,Sr.,4L,"Lafayette, La.; (Acadiana HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233457
LSU,FBALL,2009-2010,55,Seth Fruge,Seth,Fruge,LB,5/11/13,198,Fr.,HS,"Welsh, La.; (Notre Dame HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=204973413
LSU,FBALL,2009-2010,56,Perry Riley,Perry,Riley,LB,6/2/13,245,Sr.,4L,"Ellenwood, Ga.; (Stephenson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233517
LSU,FBALL,2009-2010,57,Lamin Barrow,Lamin,Barrow,LB,6/2/13,212,Fr.,HS,"Marrero, La.; (John Ehret HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660124
LSU,FBALL,2009-2010,58,Tahj Jones,Tahj,Jones,LB,6/2/13,205,Fr.,HS,"Sulphur, La.; (Sulphur HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660018
LSU,FBALL,2009-2010,59,Paul Felio,Paul,Felio,LB,6/1/00,212,Jr.,SQ,"League City, Texas; (Clear Creek HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208555
LSU,FBALL,2009-2010,60,Will Blackwell,Will,Blackwell,OG,6/4/13,300,So.,1L,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785327
LSU,FBALL,2009-2010,61,Ben Domingue,Ben,Domingue,OL,6/3/13,275,Fr.,HS,"Lafayette, La.; (St. Thomas More HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=204973443
LSU,FBALL,2009-2010,64,P.J. Lonergan,P.J.,Lonergan,C,6/4/13,300,Fr.,RS,"New Orleans, La.; (Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382576
LSU,FBALL,2009-2010,65,Lyle Hitt,Lyle,Hitt,OG,6/2/13,295,Sr.,4L,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174027
LSU,FBALL,2009-2010,68,Josh Dworaczyk,Josh,Dworaczyk,OG,6/6/13,281,So.,1L,"New Iberia, La.; (Catholic-New Iberia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785336
LSU,FBALL,2009-2010,69,Stavion Lowe,Stavion,Lowe,OL,6/5/13,296,Fr.,HS,"Brownwood, Texas; (Brownwood HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660185
LSU,FBALL,2009-2010,70,Ciron Black,Ciron,Black,OT,6/5/13,322,Sr.,4L,"Tyler, Texas; (Robert E. Lee HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174026
LSU,FBALL,2009-2010,71,Alex Bonnette,Alex,Bonnette,OL,6/2/13,248,Fr.,HS,"LaPlace, La.; (Riverside Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=204973414
LSU,FBALL,2009-2010,71,Cordian Hagans,Cordian,Hagans,OL,6/5/13,287,Fr.,RS,"Snellville, Ga.; (Northview HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382565
LSU,FBALL,2009-2010,72,Alex Hurst,Alex,Hurst,OT,6/6/13,324,Fr.,RS,"Bartlett, Tenn.; (Arlington HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382570
LSU,FBALL,2009-2010,73,Thomas Parsons,Thomas,Parsons,OL,6/5/13,294,Fr.,1L,"Canyon Lake, Texas; (Smithson Valley HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382579
LSU,FBALL,2009-2010,74,Josh Williford,Josh,Williford,OL,6/7/13,336,Fr.,HS,"Dothan, Ala.; (Houston Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660132
LSU,FBALL,2009-2010,75,Greg Shaw,Greg,Shaw,OT,6/5/13,301,So.,SQ,"Hialeah, Fla.; (Edward Pace HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382584
LSU,FBALL,2009-2010,76,Chris Faulk,Chris,Faulk,OL,6/6/13,316,Fr.,HS,"Slidell, La.; (Northshore HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660016
LSU,FBALL,2009-2010,77,Josh Downs,Josh,Downs,DL,6/1/13,275,Fr.,HS,"Bastrop, La.; (Bastrop HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660180
LSU,FBALL,2009-2010,78,Joseph Barksdale,Joseph,Barksdale,OT,6/5/13,315,Jr.,2L,"Detroit, Mich.; (Cass Tech HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=784745
LSU,FBALL,2009-2010,79,Matt Branch,Matt,Branch,OL,6/6/13,272,Fr.,RS,"Monroe, La.; (Sterlington HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382551
LSU,FBALL,2009-2010,80,Terrence Toliver,Terrence,Toliver,WR,6/5/13,206,Jr.,2L,"Hempstead, Texas; (Hempstead HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785354
LSU,FBALL,2009-2010,82,Karl Acker,Karl,Acker,WR,5/9/13,188,Fr.,HS,"Portland, Ore.; (Grant HS)",0
LSU,FBALL,2009-2010,83,Mitch Joseph,Mitch,Joseph,TE,6/5/13,275,So.,1L,"New Iberia, La.; (Catholic-New Iberia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785345
LSU,FBALL,2009-2010,84,Rahim Alem,Rahim,Alem,DE,6/3/13,263,Sr.,4L,"New Orleans, La.; (St. Augustine HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174060
LSU,FBALL,2009-2010,84,Jake Bryan,Jake,Bryan,TE,6/2/13,235,Fr.,RS,"Pollock, La.; (Grant HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1549526
LSU,FBALL,2009-2010,85,Alex Russian,Alex,Russian,TE/SNP,6/5/13,232,So.,1L,"Round Rock, Texas; (Round Rock HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785353
LSU,FBALL,2009-2010,86,Cleveland Davis,Cleveland,Davis,DL,6/1/00,260,Fr.,HS,"Baton Rouge, La.; (McKinley HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=204973449
LSU,FBALL,2009-2010,86,Chris Mitchell,Chris,Mitchell,WR,6/1/00,185,Sr.,4L,"Marrero, La.; (John Ehret HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233495
LSU,FBALL,2009-2010,87,Chancey Aghayere,Chancey,Aghayere,DE,6/4/13,263,Fr.,RS,"Garland, Texas; (Garland HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382537
LSU,FBALL,2009-2010,88,Chase Clement,Chase,Clement,DE,6/5/13,258,Fr.,RS,"Thibodaux, La.; (E.D. White HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382558
LSU,FBALL,2009-2010,88,Ian Harding,Ian,Harding,WR,6/1/13,203,So.,SQ,"New Orleans, La.; (Country Day HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1240361
LSU,FBALL,2009-2010,89,Lavar Edwards,Lavar,Edwards,DT,6/4/13,265,Fr.,RS,"Gretna, La.; (Desire Street Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382561
LSU,FBALL,2009-2010,89,Greg Ostrom,Greg,Ostrom,TE,6/4/13,217,Fr.,HS,"Baton Rouge, La.; (Catholic HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=204973419
LSU,FBALL,2009-2010,90,Michael Brockers,Michael,Brockers,DE,6/6/13,285,Fr.,HS,"Houston, Texas; (Chavez HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660178
LSU,FBALL,2009-2010,91,Charles Alexander,Charles,Alexander,DT,6/3/13,298,Sr.,4L,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174921
LSU,FBALL,2009-2010,92,Drake Nevis,Drake,Nevis,DT,6/1/13,292,Jr.,2L,"Marrero, La.; (John Ehret HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785350
LSU,FBALL,2009-2010,93,Bennie Logan,Bennie,Logan,DE,6/3/13,261,Fr.,HS,"Coushatta, La.; (Red River HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3659753
LSU,FBALL,2009-2010,94,Akiem Hicks,Akiem,Hicks,DL,6/6/13,301,Jr.,JC,"Elk Grove, Calif.; (Del Campo HS/Sacramento City CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660181
LSU,FBALL,2009-2010,95,Lazarius Levingston,Lazarius,Levingston,DE,6/4/13,269,Jr.,2L,"Ruston, La.; (Ruston HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233486
LSU,FBALL,2009-2010,96,Dwayne Dailey,Dwayne,Dailey,DL,6/1/13,242,So.,HS,"Lafayette, La.; (St. Thomas More HS)",0
LSU,FBALL,2009-2010,97,Al Woods,Al,Woods,DT,6/4/13,311,Sr.,4L,"Elton, La.; (Elton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233526
LSU,FBALL,2009-2010,98,Dennis Johnson,Dennis,Johnson,DL,6/1/13,278,So.,RS,"Amory, Miss.; (Amory HS/Itawamba CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580605
LSU,FBALL,2009-2010,99,Sam Montgomery,Sam,Montgomery,DE,6/4/13,240,Fr.,HS,"Greenwood, S.C.; (Greenwood HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=3660187
LSU,FBALL,2008-2009,1,Brandon LaFell,Brandon,LaFell,WR,6/3/13,210,Jr.,2L,"Houston, Texas; (Lamar HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174062
LSU,FBALL,2008-2009,2,Demetrius Byrd,Demetrius,Byrd,WR,6/3/13,200,Sr.,2L,"Miami, Fla.; (Miami Central HS/Pearl River CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785330
LSU,FBALL,2008-2009,3,Chad Jones,Chad,Jones,S,6/3/13,215,So.,1L,"Baton Rouge, La.; (Southern Lab HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785341
LSU,FBALL,2008-2009,4,Jai Eugene,Jai,Eugene,CB,5/11/13,191,So.,1L,"St. Rose, La.; (Destrehan HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233471
LSU,FBALL,2008-2009,5,Chad Moody,Chad,Moody,S,5/11/13,198,Jr.,SQ,"Baton Rouge, La.; (University HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148274
LSU,FBALL,2008-2009,5,Keiland Williams,Keiland,Williams,RB,6/1/00,229,Jr.,2L,"Lafayette, La.; (Hargrave Military Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233525
LSU,FBALL,2008-2009,6,Colt David,Colt,David,PK,5/10/13,173,Sr.,4L,"Grapevine, Texas; (Grapevine HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175227
LSU,FBALL,2008-2009,7,Patrick Peterson,Patrick,Peterson,CB,6/1/13,205,Fr.,HS,"Pompano Beach, Fla.; (Ely HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382573
LSU,FBALL,2008-2009,8,Trindon Holliday,Trindon,Holliday,WR,5/5/13,165,Jr.,2L,"Zachary, La.; (Northeast HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233482
LSU,FBALL,2008-2009,9,Jordan Jefferson,Jordan,Jefferson,QB,6/5/13,210,Fr.,HS,"St. Rose, La.; (Destrehan HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382572
LSU,FBALL,2008-2009,10,Ricky Dixon,Ricky,Dixon,WR,6/2/13,203,So.,1L,"LaPlace, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233469
LSU,FBALL,2008-2009,11,Kelvin Sheppard,Kelvin,Sheppard,LB,6/2/13,237,So.,1L,"Stone Mountain, Ga.; (Stephenson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233520
LSU,FBALL,2008-2009,12,Jarrett Lee,Jarrett,Lee,QB,6/2/13,216,Fr.,RS,"Brenham, Texas; (Brenham HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785346
LSU,FBALL,2008-2009,13,Ron Brooks,Ron,Brooks,CB,5/11/13,174,Fr.,RS,"Irving, Texas; (MacArthur HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785329
LSU,FBALL,2008-2009,14,Andrew Hatch,Andrew,Hatch,QB,6/4/13,224,So.,1L,"Henderson, Nev.; (Cimarron-Memorial HS/Harvard)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148275
LSU,FBALL,2008-2009,15,Brandon Taylor,Brandon,Taylor,CB,6/1/00,183,Fr.,HS,"Franklinton, La.; (Franklinton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382590
LSU,FBALL,2008-2009,16,Jhyryn Taylor,Jhyryn,Taylor,WR,6/1/00,174,Fr.,HS,"Franklinton, La.; (Franklinton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382591
LSU,FBALL,2008-2009,17,Shomari Clemons,Shomari,Clemons,LB,6/1/13,232,Fr.,1L,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233455
LSU,FBALL,2008-2009,17,T.C. McCartney,T.C.,McCartney,QB,6/2/13,220,Fr.,RS,"Boulder, Colo.; (Fairview HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148276
LSU,FBALL,2008-2009,18,Richard Dickson,Richard,Dickson,TE,6/3/13,246,Jr.,2L,"Ocean Springs, Miss.; (Ocean Springs HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233464
LSU,FBALL,2008-2009,19,Deangelo Peterson,Deangelo,Peterson,WR,6/4/13,199,Fr.,HS,"New Orleans, La.; (Desire Street Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382581
LSU,FBALL,2008-2009,21,Chris Tolliver,Chris,Tolliver,WR,6/1/00,180,Fr.,HS,"Rayville, La.; (Rayville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382595
LSU,FBALL,2008-2009,22,Ryan Baker,Ryan,Baker,LB,6/1/00,213,Fr.,HS,"Grand Ridge, Fla.; (Blountstown HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382546
LSU,FBALL,2008-2009,23,Stefoin Francois,Stefoin,Francois,S,6/1/13,195,Fr.,RS,"Reserve, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785337
LSU,FBALL,2008-2009,24,Harry Coleman,Harry,Coleman,S,6/2/13,205,Jr.,2L,"Baldwin, La.; (West St. Mary HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174938
LSU,FBALL,2008-2009,24,Patrick Lipoma,Patrick,Lipoma,RB,5/4/13,168,Jr.,HS,"Prairieville, La.; (Dutchtown HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1456284
