ID_School,ID_Sport,Season,Number,Player,Last_Name,First_Name,Position,Height,Weight,Year,Hometown_PriorSchool,Player URL
UNC,FBALL,2010-2011,  ,Delvon Simmons,Simmons,Delvon,Defensive Line,6/5/13,265,Fr.,"McKeesport, Pa.",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677139&Q
UNC,FBALL,2010-2011,  ,Sam Smiley,Smiley,Sam,Defensive Back,6/1/00,175,Fr.,"Jacksonville, Fla. (Raines)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497746&Q
UNC,FBALL,2010-2011,  ,Miller Snyder,Snyder,Miller,Placekicker/Punt,6/2/13,185,Unk,"Charlotte, N.C. (Myers Park)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497754&Q
UNC,FBALL,2010-2011,  ,Jack Tabb,Tabb,Jack,Tight End,6/4/13,240,Fr.,"Red Bank, N.J. (Red Bank Catholic)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497694&Q
UNC,FBALL,2010-2011,  ,T.J. Thorpe,Thorpe,T.J.,Wide Receiver,6/1/00,180,Fr.,"Durham, N.C. (Jordan)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497671&Q
UNC,FBALL,2010-2011,  ,Landon Turner,Turner,Landon,Offensive Line,6/4/13,310,Fr.,"Harrisonburg, Va. (Harrisonburg)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497718&Q
UNC,FBALL,2010-2011,  ,Shawn Underwood,Underwood,Shawn,Defensive Tackle,6/2/13,295,Unk,"Fuquay-Varina, N.C. (Fuquay-Varina)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497683&Q
UNC,FBALL,2010-2011,  ,Marquise Williams,Williams,Marquise,Quarterback,6/2/13,215,Fr.,"Charlotte, N.C. (Mallard Creek)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497749&Q
UNC,FBALL,2009-2010,2  ,Bryn Renner,Renner,Bryn,Quarterback,6/3/13,195,Fr.,"West Springfield, Va. (West Springfield)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497717&Q
UNC,FBALL,2009-2010,3  ,Joshua Adams,Adams,Joshua,Wide Receiver,6/4/13,200,Fr.,"Cambridge, Mass. (Chesire Academy (CT))",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676694&Q
UNC,FBALL,2009-2010,4  ,Bobby Rome II,Rome II,Bobby,Fullback,5/11/13,250,RSr.,"Norfolk, VA (Granby)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676924&Q
UNC,FBALL,2009-2010,6  ,Anthony Elzy,Elzy,Anthony,Tailback,5/10/13,210,RJr.,"Warren, OH (John F. Kennedy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676771&Q
UNC,FBALL,2009-2010,7  ,Josh Stewart,Stewart,Josh,Safety,6/1/13,180,Jr.,"Greensboro, N.C. (Grimsley)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676621&Q
UNC,FBALL,2009-2010,8  ,Greg Little,Little,Greg,Wide Receiver,6/3/13,210,Jr.,"Durham, N.C. (Hillside)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676807&Q
UNC,FBALL,2009-2010,9  ,Marvin Austin,Austin,Marvin,Defensive Tackle,6/3/13,305,Jr.,"Washington, D.C. (Ballou)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677188&Q
UNC,FBALL,2009-2010,10  ,Melvin Williams,Williams,Melvin,Defensive Back,-,205,Sr.,"Lebanon, TN (Coffeyville (KS) CC) (Wilson Central)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677064&Q
UNC,FBALL,2009-2010,11  ,Joshua McKie,McKie,Joshua,Wide Receiver,6/1/00,185,Fr.,"Mauldin, S.C. (Mauldin)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677012&Q
UNC,FBALL,2009-2010,12  ,Charles Brown,Brown,Charles,Cornerback,5/10/13,190,Jr.,"Maple Heights, Ohio (Maple Heights)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676708&Q
UNC,FBALL,2009-2010,13  ,T.J. Yates,Yates,T.J.,Quarterback,6/4/13,220,RJr.,"Marietta, GA (Pope)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677007&Q
UNC,FBALL,2009-2010,14  ,Braden Hanson,Hanson,Braden,Quarterback,6/6/13,195,So.,"Charlotte, N.C. (Charlotte Latin)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676952&Q
UNC,FBALL,2009-2010,15  ,A.J. Blue,Blue,A.J.,Athlete,6/2/13,225,Fr.,"Dallas, N.C. (North Gaston/Hargrave M.A.)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497730&Q
UNC,FBALL,2009-2010,16  ,Kendric Burney,Burney,Kendric,Cornerback,5/9/13,180,RJr.,"Jacksonville, NC (Southwest Onslow)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676918&Q
UNC,FBALL,2009-2010,17  ,Zack Pianalto,Pianalto,Zack,Tight End,6/4/13,240,Jr.,"Springdale, Ark (Springdale)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676497&Q
UNC,FBALL,2009-2010,19  ,Josh Hunter,Hunter,Josh,Defensive Back,6/2/13,185,Fr.,"Charlotte, N.C. (Mallard Creek)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676831&Q
UNC,FBALL,2009-2010,20  ,Shaun Draughn,Draughn,Shaun,Tailback,6/1/00,205,RJr.,"Tarboro, NC (Tarboro)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676525&Q
UNC,FBALL,2009-2010,21  ,Da'Norris Searcy,Searcy,Da'Norris,Strong Safety,-,205,Jr.,"Decatur, GA (Towers)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677066&Q
UNC,FBALL,2009-2010,23  ,Steven Hatley,Hatley,Steven,Running Back,5/10/13,215,So.,"Charlotte, N.C. (Providence)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676836&Q
UNC,FBALL,2009-2010,24  ,Terry Shankle,Shankle,Terry,Defensive Back,5/11/13,175,Fr.,"Norwood, N.C. (South Stanly)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497701&Q
UNC,FBALL,2009-2010,25  ,Matt Merletti,Merletti,Matt,Strong Safety,5/11/13,185,Jr.,"Cleveland, Ohio (St. Ignatius)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676696&Q
UNC,FBALL,2009-2010,26  ,Mywan Jackson,Jackson,Mywan,Defensive Back,5/11/13,175,Fr.,"Seffner, Fla. (Armwood)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677037&Q
UNC,FBALL,2009-2010,27  ,Deunta Williams,Williams,Deunta,Free Safety,6/2/13,205,RJr.,"Jacksonville, NC (White Oak)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676630&Q
UNC,FBALL,2009-2010,28  ,Jonathan Smith,Smith,Jonathan,Free Safety,6/2/13,200,Jr.,"Durham, N.C. (Hillside)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677182&Q
UNC,FBALL,2009-2010,29  ,Brian Gupton,Gupton,Brian,Cornerback,6/3/13,190,Jr.,"Nashville, Tenn. (Pearl-Cohn)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676798&Q
UNC,FBALL,2009-2010,30  ,C.J. Feagles,Feagles,C.J.,Placekicker/Punt,5/7/13,210,Fr.,"Ridgewood, N.J. (Ridgewood)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676923&Q
UNC,FBALL,2009-2010,32  ,Ryan Houston,Houston,Ryan,Tailback,6/2/13,245,Jr.,"Charlotte, N.C. (Butler)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677023&Q
UNC,FBALL,2009-2010,33  ,Christian Wilson,Wilson,Christian,Half Back,6/3/13,235,So.,"McKees Rocks, Pa. (Montour)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677227&Q
UNC,FBALL,2009-2010,34  ,Johnny White,White,Johnny,Wide Receiver,5/10/13,205,RJr.,"Asheville, NC (Asheville)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676821&Q
UNC,FBALL,2009-2010,35  ,Herman Davidson,Davidson,Herman,Defensive Back,6/2/13,215,So.,"Long Beach, Calif. (California Polytechnic)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676810&Q
UNC,FBALL,2009-2010,37  ,LeCount Fantroy,Fantroy,LeCount,Cornerback,5/11/13,195,Jr.,"Washington, D.C. (Ballou/Milford Academy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676657&Q
UNC,FBALL,2009-2010,39  ,Grant Schallock,Schallock,Grant,Punter,6/7/13,225,Jr.,"Webster, N.C. (Smokey Mountain)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676550&Q
UNC,FBALL,2009-2010,40  ,Hunter Furr,Furr,Hunter,Running Back,6/1/00,205,Fr.,"Lewisville, N.C. (Mount Tabor)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677152&Q
UNC,FBALL,2009-2010,41  ,Shane Mularkey,Mularkey,Shane,Linebacker,6/2/13,210,Fr.,"Norcross, Ga. (Greater Atlanta Christian Academy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676957&Q
UNC,FBALL,2009-2010,42  ,Robert Quinn,Quinn,Robert,Defensive Line,6/5/13,260,So.,"Ladson, S.C. (Ft. Dorchester)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676673&Q
UNC,FBALL,2009-2010,43  ,Curtis Byrd,Byrd,Curtis,Fullback,6/1/13,245,Jr.,"Durham, N.C. (Riverside)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677068&Q
UNC,FBALL,2009-2010,43  ,Curtis Campbell,Campbell,Curtis,Defensive Back,6/2/13,205,Fr.,"Chesapeake, Va. (Grassfield)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497751&Q
UNC,FBALL,2009-2010,44  ,Trase Jones,Jones,Trase,Placekicker/Punt,6/1/00,185,Jr.,"Roanoke Rapids, N.C. (Roanoke Rapids)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677209&Q
UNC,FBALL,2009-2010,47  ,Zach Brown,Brown,Zach,Linebacker,6/2/13,220,So.,"Columbia, Md. (Hargrave MA) (Wilde Lake)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676907&Q
UNC,FBALL,2009-2010,49  ,Ryan Taylor,Taylor,Ryan,Linebacker,6/3/13,240,RJr.,"Winston-Salem, NC (Mount Tabor)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676911&Q
UNC,FBALL,2009-2010,51  ,Brandon Roberts,Roberts,Brandon,Linebacker,6/1/00,205,So.,"Durham, N.C. (Bervard College) (Jordan)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677058&Q
UNC,FBALL,2009-2010,51  ,Trevor Stuart,Stuart,Trevor,Deep Snapper,6/3/13,250,RJr.,"Sugarland, TX (Stephen F. Austin)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676979&Q
UNC,FBALL,2009-2010,52  ,Quan Sturdivant,Sturdivant,Quan,Linebacker,6/2/13,230,Jr.,"Oakboro, NC (West Stanly)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676549&Q
UNC,FBALL,2009-2010,54  ,Bruce Carter,Carter,Bruce,Linebacker,6/3/13,225,Jr.,"Havelock, NC (Havelock)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677008&Q
UNC,FBALL,2009-2010,55  ,Linwan Euwell,Euwell,Linwan,Linebacker,6/2/13,220,Jr.,"Pinetops, N.C. (Southwest Edgecombe)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676620&Q
UNC,FBALL,2009-2010,55  ,Trey Strickland,Strickland,Trey,Offensive Line,6/6/13,340,So.,"Charlotte, N.C. (South Mecklenburg)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677052&Q
UNC,FBALL,2009-2010,58  ,Ebele Okakpu,Okakpu,Ebele,Linebacker,6/2/13,220,So.,"Roswell, Ga. (Roswell)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676852&Q
UNC,FBALL,2009-2010,61  ,Mark House,House,Mark,Deep Snapper,6/1/13,215,Jr.,"Wilmington, N.C. (Hoggard)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676880&Q
UNC,FBALL,2009-2010,62  ,David Collins,Collins,David,Offensive Line,6/8/13,300,Fr.,"Kernersville, N.C. (East Forsyth)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497676&Q
UNC,FBALL,2009-2010,63  ,Scott Mincey,Mincey,Scott,Center,6/2/13,280,So.,"Yanceyville, N.C. (Yancey)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677036&Q
UNC,FBALL,2009-2010,65  ,Cameron Holland,Holland,Cameron,Center,6/2/13,275,Jr.,"Pittsburgh, Pa. (Perry Traditional Academy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676894&Q
UNC,FBALL,2009-2010,66  ,Michael Ingersoll,Ingersoll,Michael,Offensive Tackle,6/4/13,295,RJr.,"Mint Hill, NC (Butler)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676726&Q
UNC,FBALL,2009-2010,67  ,Greg Elleby,Elleby,Greg,Offensive Line,6/4/13,285,RJr.,"Tabor City, NC (South Columbus)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677214&Q
UNC,FBALL,2009-2010,70  ,Alan Pelc,Pelc,Alan,Offensive Guard,6/6/13,325,RJr.,"Houston, TX (Pearland)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677236&Q
UNC,FBALL,2009-2010,71  ,Carl Gaskins,Gaskins,Carl,Offensive Tackle,6/5/13,295,Jr.,"Melbourne, Fla. (Palm Bay)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676988&Q
UNC,FBALL,2009-2010,74  ,Sam Ellis,Ellis,Sam,Offensive Guard,6/4/13,285,Jr.,"Carrboro, N.C. (Chapel Hill)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676604&Q
UNC,FBALL,2009-2010,75  ,Jared McAdoo,McAdoo,Jared,Defensive Line,6/3/13,295,Fr.,"Chapel Hill, N.C. (Chapel Hill)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676677&Q
UNC,FBALL,2009-2010,78  ,T. Moore Evins,Evins,T. Moore,Offensive Line,6/2/13,300,So.,"Oxford, N.C. (Woodberry Forest (Va.))",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205567578&Q
UNC,FBALL,2009-2010,78  ,Jordan Nix,Nix,Jordan,Defensive Line,6/4/13,285,So.,"Lawton, Okla. (Northeast Oklahoma A&M) (MacArthur)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677210&Q
UNC,FBALL,2009-2010,80  ,Ed Barham,Barham,Ed,Tight End,6/3/13,260,RJr.,"Bacon's Castle, VA (Surry County)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677161&Q
UNC,FBALL,2009-2010,81  ,Quentin Plair,Plair,Quentin,Wide Receiver,6/1/13,180,Jr.,"Lawrenceville, Ga. (Greater Atlanta Christian)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677144&Q
UNC,FBALL,2009-2010,83  ,Dwight Jones,Jones,Dwight,Wide Receiver,6/5/13,210,So.,"Burlington, N.C. (Hargrave MA) (Cummings)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676850&Q
UNC,FBALL,2009-2010,90  ,Quinton Coples,Coples,Quinton,Defensive End,6/6/13,245,So.,"Kinston, N.C. (Hargrave MA) (Kinston)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676820&Q
UNC,FBALL,2009-2010,91  ,Tydreke Powell,Powell,Tydreke,Defensive Tackle,6/3/13,310,Jr.,"Ahoskie, N.C. (Hertford County)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676723&Q
UNC,FBALL,2009-2010,94  ,Michael McAdoo,McAdoo,Michael,Defensive Line,6/7/13,245,So.,"Anticoh, Tenn. (Antioch)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677170&Q
UNC,FBALL,2009-2010,98  ,Donte Paige-Moss,Paige-Moss,Donte,Defensive Line,6/4/13,235,Fr.,"Jacksonville, N.C. (Northside)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677054&Q
UNC,FBALL,2009-2010,  ,James Hurst,Hurst,James,Offensive Line,-,,Fr.,"Plainfield, Ind. (Plainfield)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497691&Q
UNC,FBALL,2009-2010,  ,T.J. Leifheit,Leifheit,T.J.,Offensive Line,-,,Fr.,"Wilmington, N.C. (Hoggard)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497677&Q
UNC,FBALL,2009-2010,  ,Brandon Willis,Willis,Brandon,Defensive Line,-,,Fr.,"Duncan, S.C. (Bynes/UCLA)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676963&Q
UNC,FBALL,2008-2009,1  ,Brooks Foster,Foster,Brooks,Wide Receiver,6/3/13,205,Sr.,"Boiling Springs, SC (Boiling Springs)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677164&Q
UNC,FBALL,2008-2009,2  ,James Cooter Arnold,Arnold,James Cooter,Wide Receiver,5/10/13,190,Sr.,"Mocksville, NC (Davie County)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676804&Q
UNC,FBALL,2008-2009,3  ,Kenton Thornton,Thornton,Kenton,Wide Receiver,6/5/13,230,Jr.,"Dallas, TX (St. Mark's/Blair Academy (NJ))",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676844&Q
UNC,FBALL,2008-2009,4  ,Bobby Rome II,Rome II,Bobby,Fullback,5/11/13,245,Jr.,"Norfolk, VA (Granby)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676924&Q
UNC,FBALL,2008-2009,5  ,Jamal Womble,Womble,Jamal,Running Back,5/10/13,220,Fr.,"Sierra Vista, Ariz. (Buena)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677076&Q
UNC,FBALL,2008-2009,6  ,Anthony Elzy,Elzy,Anthony,Tailback,5/10/13,205,So.,"Warren, OH (John F. Kennedy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676771&Q
UNC,FBALL,2008-2009,7  ,Mike Paulus,Paulus,Mike,Quarterback,6/5/13,215,Fr.,"Manlius, NY (Christian Brothers Academy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676857&Q
UNC,FBALL,2008-2009,7  ,Josh Stewart,Stewart,Josh,Safety,6/1/13,180,So.,"Greensboro, N.C. (Grimsley)",
UNC,FBALL,2008-2009,8  ,Greg Little,Little,Greg,Tailback,6/3/13,220,So.,"Durham, N.C. (Hillside)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676807&Q
UNC,FBALL,2008-2009,9  ,Marvin Austin,Austin,Marvin,Defensive Tackle,6/3/13,300,So.,"Washington, D.C. (Ballou)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677188&Q
UNC,FBALL,2008-2009,10  ,Melvin Williams,Williams,Melvin,Defensive Back,6/1/00,195,Jr.,"Lebanon, TN (Coffeyville (KS) CC) (Wilson Central)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677064&Q
UNC,FBALL,2008-2009,11  ,Cameron Sexton,Sexton,Cameron,Quarterback,6/1/13,190,Jr.,"Laurinburg, NC (Scotland County)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676546&Q
UNC,FBALL,2008-2009,12  ,Charles Brown,Brown,Charles,Cornerback,5/10/13,200,So.,"Maple Heights, Ohio (Maple Heights)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676708&Q
UNC,FBALL,2008-2009,12  ,Kyle Holland,Holland,Kyle,Quarterback,-,,Fr.,"Chapel Hill, NC (Milford Academy (NY)) (Chapel Hill)",
