ID_School,ID_Sport,Season,Number,Player,Last_Name,First_Name,Position,Height,Weight,Year,Eligibility,Hometown/Prior_School,Player_URL,Birthday
USC,FBALL,2006-2007,86,Anthony Mccoy,Mccoy,Anthony,TE,6/5/13,240,Fr.,-,Fresno (Bullard),http://www.usctrojans.com/sports/m-footbl/mtt/mccoy_anthony00.html,12/28/87
USC,FBALL,2006-2007,9,Mozique Mccurtis,Mccurtis,Mozique,CB,6/1/13,225,Jr.,SQ,San Diego (St. Augustine/Grossmont JC),http://www.usctrojans.com/sports/m-footbl/mtt/mccurtis_mozique00.html,12/24/84
USC,FBALL,2006-2007,16,Michael Mcdonald,Mcdonald,Michael,QB,6/2/13,185,Sr.,1V,Newport Beach (Newport Harbor),http://www.usctrojans.com/sports/m-footbl/mtt/mcdonald_michael00.html,5/11/85
USC,FBALL,2006-2007,82,Chris Mcfoy,Mcfoy,Chris,WR,6/2/13,200,Sr.,3V,Chino (Chino),http://www.usctrojans.com/sports/m-footbl/mtt/mcfoy_chris00.html,8/14/83
USC,FBALL,2006-2007,25,Chase Mcwhorter,Mcwhorter,Chase,S,5/8/13,185,Sr.,SQ,Coto de Caza (Santa Margarita),http://www.usctrojans.com/sports/m-footbl/mtt/mcwhorter_chase00.html,10/3/84
USC,FBALL,2006-2007,93,Lawrence Miles,Miles,Lawrence,DE,6/2/13,265,Jr.,1V,Indio (La Quinta),http://www.usctrojans.com/sports/m-footbl/mtt/miles_lawrence00.html,8/10/86
USC,FBALL,2006-2007,88,Jimmy Miller,Miller,Jimmy,TE,6/5/13,260,Jr.,1V,Thousand Oaks (Westlake),http://www.usctrojans.com/sports/m-footbl/mtt/miller_jimmy00.html,3/4/86
USC,FBALL,2006-2007,75,Fili Moala,Moala,Fili,DT,6/4/13,295,Jr.,1V,Buena Park (Western),http://www.usctrojans.com/sports/m-footbl/mtt/moala_fili01.html,6/23/85
USC,FBALL,2006-2007,26,Emmanuel Moody,Moody,Emmanuel,TB,6/1/13,195,Fr.,-,"Coppell, TX (Coppell)",http://www.usctrojans.com/sports/m-footbl/mtt/moody_emmanuel00.html,2/21/87
USC,FBALL,2006-2007,84,Kyle Moore,Moore,Kyle,DE,6/6/13,260,So.,1V,"Kathleen, GA (Houston County)",http://www.usctrojans.com/sports/m-footbl/mtt/moore_kyle00.html,10/25/86
USC,FBALL,2006-2007,46,Michael Morgan,Morgan,Michael,LB,6/2/13,200,Fr.,-,"Dallas, TX (Skyline)",http://www.usctrojans.com/sports/m-footbl/mtt/morgan_michael00.html,1/16/88
USC,FBALL,2006-2007,97,Alex Morrow,Morrow,Alex,DE,6/6/13,270,Sr.,2V,Rohnert Park (Rancho Cotate),http://www.usctrojans.com/sports/m-footbl/mtt/morrow_alex00.html,2/4/85
USC,FBALL,2006-2007,16,Taylor Odegard,Odegard,Taylor,P,5/9/13,175,Jr.,1V,"Mercer Island, WA (Mercer Island)",http://www.usctrojans.com/sports/m-footbl/mtt/odegard_taylor00.html,7/9/85
USC,FBALL,2006-2007,56,Alex Parsons,Parsons,Alex,DT,6/4/13,260,Fr.,-,Irvine (Woodbridge),http://www.usctrojans.com/sports/m-footbl/mtt/parsons_alex00.html,9/14/87
USC,FBALL,2006-2007,17,Travon Patterson,Patterson,Travon,WR,5/11/13,180,Fr.,-,Long Beach (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/patterson_travon00.html,9/20/88
USC,FBALL,2006-2007,6,Antwine Perez,Perez,Antwine,S,6/1/13,190,Fr.,-,"Westville Grove, NJ (Woodrow Wilson)",http://www.usctrojans.com/sports/m-footbl/mtt/perez_antwine00.html,4/10/88
USC,FBALL,2006-2007,36,Josh Pinkard,Pinkard,Josh,S-CB,6/1/13,215,Jr.,2V,Oxnard (Hueneme),http://www.usctrojans.com/sports/m-footbl/mtt/pinkard_josh00.html,4/2/86
USC,FBALL,2006-2007,37,Ryan Powdrell,Powdrell,Ryan,FB-TB,6/1/00,255,Sr.,2V,Rancho Santa Margarita (Mission Viejo/Saddleback CC),http://www.usctrojans.com/sports/m-footbl/mtt/powdrell_ryan00.html,12/20/83
USC,FBALL,2006-2007,66,Chilo Rachal,Rachal,Chilo,OG,6/5/13,300,Jr.,1V,Compton (Dominguez),http://www.usctrojans.com/sports/m-footbl/mtt/rachal_chilo00.html,3/15/86
USC,FBALL,2006-2007,60,Drew Radovich,Radovich,Drew,OG,6/5/13,305,Sr.,2V,Mission Viejo (Mission Viejo),http://www.usctrojans.com/sports/m-footbl/mtt/radovich_drew00.html,6/20/85
USC,FBALL,2006-2007,22,Desmond Reed,Reed,Desmond,TB,5/9/13,180,Sr.,2V,Temple City (Temple City),http://www.usctrojans.com/sports/m-footbl/mtt/reed_desmond00.html,6/16/84
USC,FBALL,2006-2007,73,Jonathan Richert,Richert,Jonathan,OG,6/4/13,290,Sr.,SQ,Alturas (Modoc),http://www.usctrojans.com/sports/m-footbl/mtt/richert_jonathan00.html,11/7/84
USC,FBALL,2006-2007,55,Keith Rivers,Rivers,Keith,LB,6/3/13,230,Jr.,2V,"Lake Mary, FL (Lake Mary)",http://www.usctrojans.com/sports/m-footbl/mtt/rivers_keith00.html,5/5/86
USC,FBALL,2006-2007,39,Alfred Rowe,Rowe,Alfred,S,6/2/13,210,Fr.,-,Los Angeles (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/rowe_alfred00.html,2/2/88
USC,FBALL,2006-2007,6,Mark Sanchez,Sanchez,Mark,QB,6/3/13,225,So.,SQ,Mission Viejo (Mission Viejo),http://www.usctrojans.com/sports/m-footbl/mtt/sanchez_mark00.html,11/11/86
USC,FBALL,2006-2007,42,Dallas Sartz,Sartz,Dallas,LB,6/5/13,240,Sr.,3V,Granite Bay (Granite Bay),http://www.usctrojans.com/sports/m-footbl/mtt/sartz_dallas00.html,7/8/83
USC,FBALL,2006-2007,54,Jeff Schweiger,Schweiger,Jeff,DE,6/4/13,255,Jr.,2V,San Jose (Valley Christian),http://www.usctrojans.com/sports/m-footbl/mtt/schweiger_jeff00.html,1/1/86
USC,FBALL,2006-2007,90,Derek Simmons,Simmons,Derek,DT-DE,6/4/13,275,Fr.,-,Suisun (Armijo),http://www.usctrojans.com/sports/m-footbl/mtt/simmons_derek00.html,2/16/88
USC,FBALL,2006-2007,2,Steve Smith,Smith,Steve,WR,6/1/00,200,Sr.,3V,Canoga Park (Taft),http://www.usctrojans.com/sports/m-footbl/mtt/smith_steve00.html,5/6/85
USC,FBALL,2006-2007,69,Matt Spanos,Spanos,Matt,OG-OT,6/5/13,305,Sr.,2V,Corona (Corona),http://www.usctrojans.com/sports/m-footbl/mtt/spanos_matt00.html,12/31/84
USC,FBALL,2006-2007,99,Averell Spicer,Spicer,Averell,DT,6/2/13,295,So.,SQ,Rancho Cucamonga (Rancho Cucamonga),http://www.usctrojans.com/sports/m-footbl/mtt/spicer_averell00.html,4/26/87
USC,FBALL,2006-2007,47,Scott Stephens,Stephens,Scott,WR,6/1/13,185,Fr.,-,Pasadena (St. Francis),http://www.usctrojans.com/sports/m-footbl/mtt/stephens_scott00.html,2/5/88
USC,FBALL,2006-2007,85,Cooper Stephenson,Stephenson,Cooper,TE,6/3/13,220,Fr.,-,San Diego (Torrey Pines),http://www.usctrojans.com/sports/m-footbl/mtt/stephenson_cooper00.html,6/2/88
USC,FBALL,2006-2007,15,Duron Sylvester,Sylvester,Duron,QB,6/4/13,200,Fr.,-,Los Angeles (Westchester),http://www.usctrojans.com/sports/m-footbl/mtt/sylvester_duron00.html,3/3/88
USC,FBALL,2006-2007,51,Joshua Tatum,Tatum,Joshua,LB,6/1/13,225,Fr.,-,San Pablo (McClymonds),http://www.usctrojans.com/sports/m-footbl/mtt/tatum_joshua00.html,1/15/88
USC,FBALL,2006-2007,15,Kevin Thomas,Thomas,Kevin,CB,6/1/13,180,So.,1V,Oxnard (Rio Mesa),http://www.usctrojans.com/sports/m-footbl/mtt/thomas_kevin00.html,9/20/86
USC,FBALL,2006-2007,28,Terrell Thomas,Thomas,Terrell,CB,6/1/13,200,Sr.,2V,Alta Loma (Rancho Cucamonga),http://www.usctrojans.com/sports/m-footbl/mtt/thomas_terrell00.html,1/8/85
USC,FBALL,2006-2007,89,Dale Thompson,Thompson,Dale,TE,6/4/13,255,Jr.,2V,Corona (Santiago),http://www.usctrojans.com/sports/m-footbl/mtt/thompson_dale00.html,4/22/86
USC,FBALL,2006-2007,95,Travis Tofi,Tofi,Travis,DT,6/4/13,265,Sr.,3V,"Aoa, American Samoa (Fagaitua)",http://www.usctrojans.com/sports/m-footbl/mtt/tofi_travis00.html,10/24/84
USC,FBALL,2006-2007,1,Patrick Turner,Turner,Patrick,WR,6/5/13,230,So.,1V,"Nashville, TN (Goodpasture)",http://www.usctrojans.com/sports/m-footbl/mtt/turner_patrick00.html,5/19/87
USC,FBALL,2006-2007,17,Troy Van Blarcom,Van Blarcom,Troy,PK,6/3/13,225,So.,1V,Orange (Orange Lutheran),http://www.usctrojans.com/sports/m-footbl/mtt/vanblarcom_troy00.html,3/26/87
USC,FBALL,2006-2007,87,Nick Vanderboom,Vanderboom,Nick,TE,6/4/13,245,Sr.,3V,"Medina, MN (Breck)",http://www.usctrojans.com/sports/m-footbl/mtt/vanderboom_nick00.html,9/7/83
USC,FBALL,2006-2007,80,Spencer Vigoren,Vigoren,Spencer,WR,6/4/13,230,Fr.,-,Dana Point (Dana Hills),http://www.usctrojans.com/sports/m-footbl/mtt/vigoren_spencer00.html,3/14/87
USC,FBALL,2006-2007,48,Brad Walker,Walker,Brad,WR,6/2/13,205,Jr.,2V,Tustin (Foothill),http://www.usctrojans.com/sports/m-footbl/mtt/walker_brad00.html,10/11/85
USC,FBALL,2006-2007,23,Chauncey Washington,Washington,Chauncey,TB,6/1/13,220,Sr.,1V,Torrance (South Torrance),http://www.usctrojans.com/sports/m-footbl/mtt/washington_chauncey00.html,4/29/85
USC,FBALL,2006-2007,81,Gerald Washington,Washington,Gerald,TE,6/6/13,255,Jr.,-,Vallejo (Vallejo/Chaffey JC),http://www.usctrojans.com/sports/m-footbl/mtt/washington_gerald00.html,4/23/82
USC,FBALL,2006-2007,31,Jamel Williams,Williams,Jamel,CB,5/10/13,170,Sr.,SQ,Palmdale (Highland/Antelope Valley JC),http://www.usctrojans.com/sports/m-footbl/mtt/williams_jamel00.html,7/28/84
USC,FBALL,2006-2007,30,Jerry Williams,Williams,Jerry,CB,5/10/13,170,Sr.,SQ,Palmdale (Highland/Antelope Valley JC),http://www.usctrojans.com/sports/m-footbl/mtt/williams_jerry00.html,7/28/84
USC,FBALL,2006-2007,78,Kyle Williams,Williams,Kyle,OT,6/6/13,300,Sr.,3V,"Dallas, TX (Highland Park)",http://www.usctrojans.com/sports/m-footbl/mtt/williams_kyle00.html,3/19/84
USC,FBALL,2006-2007,41,Thomas Williams,Williams,Thomas,FB-LB,6/3/13,240,Sr.,2V,Vacaville (Vacaville),http://www.usctrojans.com/sports/m-footbl/mtt/williams_thomas00.html,12/25/84
USC,FBALL,2006-2007,62,Dominique Wise,Wise,Dominique,OG,6/3/13,250,Sr.,SQ,Morgan Hill (Bellarmine Prep/ Hampton/San Jose CC/ Evergreen Valley CC),http://www.usctrojans.com/sports/m-footbl/mtt/wise_dominique00.html,4/24/84
USC,FBALL,2006-2007,44,Greg Woidneck,Woidneck,Greg,P,6/1/00,195,Jr.,-,Brea (Brea Olinda/Arizona State/Mt. San Antonio JC),http://www.usctrojans.com/sports/m-footbl/mtt/woidneck_greg00.html,6/9/86
USC,FBALL,2006-2007,24,Shareece Wright,Wright,Shareece,CB,6/1/00,185,Fr.,-,Colton (Colton),http://www.usctrojans.com/sports/m-footbl/mtt/wright_shareece00.html,4/8/87
USC,FBALL,2006-2007,27,Brent Yoshida,Yoshida,Brent,S,5/10/13,180,Sr.,--,Huntington Beach (Huntington Beach/ Arizona State),http://www.usctrojans.com/sports/m-footbl/mtt/yoshida_brent00.html,11/22/84
USC,FBALL,2005-2006,22,Jim Abbott,Abbott,Jim,CB,5/10/13,175,So.,SQ,San Marino (Loyola),http://www.usctrojans.com/sports/m-footbl/mtt/abbott_jim00.html,10/8/85
USC,FBALL,2005-2006,35,Jody Adewale,Adewale,Jody,FB,6/1/00,230,Jr.,1V,Los Angeles (Roosevelt),http://www.usctrojans.com/sports/m-footbl/mtt/adewale_jody00.html,2/21/85
USC,FBALL,2005-2006,59,Collin Ashton,Ashton,Collin,LB,6/1/13,220,Sr.,3V,Mission Viejo (Mission Viejo),http://www.usctrojans.com/sports/m-footbl/mtt/ashton_collin00.html,7/24/83
USC,FBALL,2005-2006,79,Sam Baker,Baker,Sam,OT,6/5/13,305,Jr.,1V,Tustin (Tustin),http://www.usctrojans.com/sports/m-footbl/mtt/baker_sam00.html,5/30/85
USC,FBALL,2005-2006,91,Chris Barrett,Barrett,Chris,DE,6/5/13,265,Jr.,1V,Tustin (Tustin),http://www.usctrojans.com/sports/m-footbl/mtt/barrett_chris00.html,3/3/85
USC,FBALL,2005-2006,20,Darnell Bing,Bing,Darnell,S,6/2/13,220,Jr.,2V,Lakewood (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/bing_darnell01.html,9/10/84
USC,FBALL,2005-2006,10,John David Booty,Booty,John David,QB,6/3/13,195,Jr.,1V,"Shreveport, LA (Evangel Christian)",http://www.usctrojans.com/sports/m-footbl/mtt/booty_johndavid00.html,1/3/85
USC,FBALL,2005-2006,30,Mike Brittingham,Brittingham,Mike,FB,6/1/13,205,Sr.,1V,Santa Ana (Foothill),http://www.usctrojans.com/sports/m-footbl/mtt/brittingham_mike00.html,4/22/84
USC,FBALL,2005-2006,85,Charles Brown,Brown,Charles,TE,6/6/13,250,Fr.,-,Chino Hills (Diamond Ranch),http://www.usctrojans.com/sports/m-footbl/mtt/brown_charles00.html,4/10/87
USC,FBALL,2005-2006,52,Luthur Brown,Brown,Luthur,LB,6/3/13,235,Fr.,-,Lakewood (Lakewood),http://www.usctrojans.com/sports/m-footbl/mtt/brown_luthur00.html,4/7/87
USC,FBALL,2005-2006,31,William Buchanon,Buchanon,William,CB-WR,6/3/13,185,Sr.,3V,Oceanside (Oceanside),http://www.usctrojans.com/sports/m-footbl/mtt/buchanon_william00.html,4/5/83
USC,FBALL,2005-2006,61,Ross Burruel,Burruel,Ross,C,6/2/13,290,Sr.,SQ,Castro Valley (Castro Valley/Chabot JC),http://www.usctrojans.com/sports/m-footbl/mtt/burruel_ross00.html,6/6/83
USC,FBALL,2005-2006,5,Reggie Bush,Bush,Reggie,TB,6/1/00,200,Jr.,2V,Spring Valley (Helix),http://www.usctrojans.com/sports/m-footbl/mtt/bush_reggie00.html,3/2/85
USC,FBALL,2005-2006,53,Jeff Byers,Byers,Jeff,OG,6/3/13,300,So.,1V,"Fort Collins, CO (Loveland)",http://www.usctrojans.com/sports/m-footbl/mtt/byers_jeff00.html,9/7/85
USC,FBALL,2005-2006,86,Dominique Byrd,Byrd,Dominique,TE,6/3/13,260,Sr.,3V,"Minneapolis, MN (Breck)",http://www.usctrojans.com/sports/m-footbl/mtt/byrd_dominique00.html,2/7/84
USC,FBALL,2005-2006,19,Greig Carlson,Carlson,Greig,WR,5/10/13,190,Sr.,3V,Woodland Hills (Pacific Palisades),http://www.usctrojans.com/sports/m-footbl/mtt/carlson_greig00.html,5/25/83
USC,FBALL,2005-2006,27,Michael Coleman,Coleman,Michael,TB,6/1/13,235,Fr.,-,San Bernardino (Arroyo Valley),http://www.usctrojans.com/sports/m-footbl/mtt/coleman_michael00.html,1/10/87
USC,FBALL,2005-2006,50,Will Collins,Collins,Will,SNP,6/2/13,220,Jr.,1V,Laguna Beach (Mater Dei),http://www.usctrojans.com/sports/m-footbl/mtt/collins_will00.html,5/1/85
USC,FBALL,2005-2006,10,Brian Cushing,Cushing,Brian,LB,6/4/13,235,Fr.,-,"Park Ridge, NJ (Bergen Catholic)",http://www.usctrojans.com/sports/m-footbl/mtt/cushing_brian00.html,1/24/87
USC,FBALL,2005-2006,19,Mario Danelo,Danelo,Mario,PK,5/10/13,185,Jr.,SQ,San Pedro (San Pedro),http://www.usctrojans.com/sports/m-footbl/mtt/danelo_mario00.html,7/3/85
USC,FBALL,2005-2006,83,Fred Davis,Davis,Fred,TE,6/4/13,225,So.,1V,"Toledo, OH (Rogers)",http://www.usctrojans.com/sports/m-footbl/mtt/davis_fred00.html,1/15/86
USC,FBALL,2005-2006,64,Mike Davis,Davis,Mike,DT,6/1/00,280,Sr.,SQ,Irvine (Irvine/Saddleback CC),http://www.usctrojans.com/sports/m-footbl/mtt/davis_mike01.html,5/23/84
USC,FBALL,2005-2006,34,Hershel Dennis,Dennis,Hershel,TB,5/11/13,200,Sr.,3V,Long Beach (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/dennis_hershel00.html,7/12/84
USC,FBALL,2005-2006,63,Travis Draper,Draper,Travis,DT,6/4/13,295,So.,SQ,Paso Robles (Paso Robles),http://www.usctrojans.com/sports/m-footbl/mtt/draper_travis01.html,4/27/85
USC,FBALL,2005-2006,49,Sedrick Ellis,Ellis,Sedrick,DT,6/1/13,285,Jr.,1V,Chino (Chino),http://www.usctrojans.com/sports/m-footbl/mtt/ellis_sedrick00.html,7/9/85
USC,FBALL,2005-2006,4,Kevin Ellison,Ellison,Kevin,S,6/1/13,220,Fr.,-,Inglewood (Redondo Union),http://www.usctrojans.com/sports/m-footbl/mtt/ellison_kevin00.html,1/8/87
USC,FBALL,2005-2006,57,Nick Garratt,Garratt,Nick,LB,6/1/13,225,Fr.,-,South Lake Tahoe (South Tahoe),http://www.usctrojans.com/sports/m-footbl/mtt/garratt_nick00.html,6/16/86
USC,FBALL,2005-2006,46,Alex Gomez,Gomez,Alex,CB,5/10/13,180,Sr.,1V,Monterey Park (Bishop Amat),http://www.usctrojans.com/sports/m-footbl/mtt/gomez_alex00.html,7/14/83
USC,FBALL,2005-2006,44,Rashaad Goodrum,Goodrum,Rashaad,DE,6/3/13,245,Sr.,SQ,"Fayetteville, NC (Pine Forest/Los Angeles Valley JC)",http://www.usctrojans.com/sports/m-footbl/mtt/goodrum_rashaad00.html,10/28/82
USC,FBALL,2005-2006,94,Jermyah Graves,Graves,Jermyah,DT,6/1/00,325,Jr.,JC,"Canton, OH (Canton McKinley/North Iowa Area CC)",http://www.usctrojans.com/sports/m-footbl/mtt/graves_jermyah00.html,10/27/82
USC,FBALL,2005-2006,29,John Griffin,Griffin,John,TB,6/1/00,195,Jr.,1V,Saratoga (Saratoga),http://www.usctrojans.com/sports/m-footbl/mtt/griffin_john00.html,7/19/84
USC,FBALL,2005-2006,40,Brandon Hancock,Hancock,Brandon,FB,6/1/13,230,Sr.,2V,Fresno (Clovis West),http://www.usctrojans.com/sports/m-footbl/mtt/hancock_brandon00.html,6/13/83
USC,FBALL,2005-2006,7,Cary Harris,Harris,Cary,CB,6/1/13,180,Fr.,-,Pacoima (Notre Dame),http://www.usctrojans.com/sports/m-footbl/mtt/harris_cary00.html,3/22/87
USC,FBALL,2005-2006,26,Will Harris,Harris,Will,CB-S,6/2/13,200,Fr.,-,Covina (Charter Oak),http://www.usctrojans.com/sports/m-footbl/mtt/harris_will00.html,12/29/86
USC,FBALL,2005-2006,35,Justin Hart,Hart,Justin,S,6/1/00,165,Fr.,-,West Covina (South Hills),http://www.usctrojans.com/sports/m-footbl/mtt/hart_justin00.html,4/3/87
USC,FBALL,2005-2006,13,Tom Harwood,Harwood,Tom,QB,6/3/13,170,Jr.,-,Toluca Lake (Harvard-Westlake/Colorado),http://www.usctrojans.com/sports/m-footbl/mtt/harwood_tom00.html,5/25/84
USC,FBALL,2005-2006,77,Thomas Herring,Herring,Thomas,OT,6/6/13,335,Fr.,-,Los Angeles (Fremont),http://www.usctrojans.com/sports/m-footbl/mtt/herring_thomas00.html,3/22/85
USC,FBALL,2005-2006,76,Nick Howell,Howell,Nick,OT,6/6/13,265,Fr.,-,Fresno (Bullard),http://www.usctrojans.com/sports/m-footbl/mtt/howell_nick00.html,10/10/86
USC,FBALL,2005-2006,96,Lawrence Jackson,Jackson,Lawrence,DE,6/5/13,265,Jr.,1V,Inglewood (Inglewood),http://www.usctrojans.com/sports/m-footbl/mtt/jackson_lawrence00.html,8/30/85
USC,FBALL,2005-2006,8,Dwayne Jarrett,Jarrett,Dwayne,WR,6/5/13,210,So.,1V,"New Brunswick, NJ (New Brunswick)",http://www.usctrojans.com/sports/m-footbl/mtt/jarrett_dwayne00.html,9/11/86
USC,FBALL,2005-2006,48,Matthew Jordan,Jordan,Matthew,CB,5/8/13,175,Fr.,-,Los Angeles (Campbell Hall),http://www.usctrojans.com/sports/m-footbl/mtt/jordan_matthew00.html,4/23/87
USC,FBALL,2005-2006,74,Winston Justice,Justice,Winston,OT,6/6/13,300,Sr.,2V,Long Beach (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/justice_winston00.html,9/14/84
USC,FBALL,2005-2006,67,Ryan Kalil,Kalil,Ryan,C,6/3/13,285,Jr.,2V,Corona (Servite),http://www.usctrojans.com/sports/m-footbl/mtt/kalil_ryan00.html,3/29/85
USC,FBALL,2005-2006,47,Sean Kelly,Kelly,Sean,FB,6/1/00,195,Jr.,SQ,"Gig Harbor, WA (Bellarmine Prep)",http://www.usctrojans.com/sports/m-footbl/mtt/kelly_sean00.html,12/27/84
USC,FBALL,2005-2006,37,David Kirtman,Kirtman,David,FB,6/1/00,230,Sr.,3V,"Mercer Island, WA (Mercer Island)",http://www.usctrojans.com/sports/m-footbl/mtt/kirtman_david00.html,2/12/83
USC,FBALL,2005-2006,72,John Lanza,Lanza,John,OG,6/3/13,255,Sr.,1V,San Diego (Horizon),http://www.usctrojans.com/sports/m-footbl/mtt/lanza_john00.html,8/9/84
USC,FBALL,2005-2006,11,Matt Leinart,Leinart,Matt,QB,6/5/13,225,Sr.,3V,Santa Ana (Mater Dei),http://www.usctrojans.com/sports/m-footbl/mtt/leinart_matt00.html,5/11/83
USC,FBALL,2005-2006,4,Whitney Lewis,Lewis,Whitney,WR,6/1/13,225,Jr.,1V,Oxnard (St. Bonaventure),http://www.usctrojans.com/sports/m-footbl/mtt/lewis_whitney00.html,8/13/85
USC,FBALL,2005-2006,46,Sean Limahelu,Limahelu,Sean,P,6/2/13,175,So.,-,North Hollywood (Notre Dame/San Diego State),http://www.usctrojans.com/sports/m-footbl/mtt/limahelu_sean00.html,12/26/85
USC,FBALL,2005-2006,45,Oscar Lua,Lua,Oscar,LB,6/1/13,240,Sr.,2V,Indio (Indio),http://www.usctrojans.com/sports/m-footbl/mtt/lua_oscar00.html,5/9/84
USC,FBALL,2005-2006,71,Taitusi Lutui,Lutui,Taitusi,OT,6/6/13,365,Sr.,1V,"Mesa, AZ (Mesa/Snow JC)",http://www.usctrojans.com/sports/m-footbl/mtt/lutui_taitusi00.html,5/5/83
USC,FBALL,2005-2006,43,Kaluka Maiava,Maiava,Kaluka,LB,6/1/00,220,Fr.,-,"Wailuku, HI (Baldwin)",http://www.usctrojans.com/sports/m-footbl/mtt/maiava_kaluka00.html,3/22/87
USC,FBALL,2005-2006,14,Tom Malone,Malone,Tom,P,6/1/00,205,Sr.,3V,Lake Elsinore (Temescal Canyon),http://www.usctrojans.com/sports/m-footbl/mtt/malone_tom00.html,3/29/84
USC,FBALL,2005-2006,70,Alatini Malu,Malu,Alatini,OG,6/4/13,340,Jr.,SQ,Torrance (Torrance/Long Beach CC),http://www.usctrojans.com/sports/m-footbl/mtt/malu_alatini00.html,4/30/81
USC,FBALL,2005-2006,47,Clay Matthews,Matthews,Clay,LB,6/3/13,225,So.,SQ,Agoura Hills (Agoura),http://www.usctrojans.com/sports/m-footbl/mtt/matthews_clay00.html,5/14/86
USC,FBALL,2005-2006,51,Fred Matua,Matua,Fred,OG,6/2/13,305,Sr.,3V,Wilmington (Banning),http://www.usctrojans.com/sports/m-footbl/mtt/matua_fred00.html,1/14/84
USC,FBALL,2005-2006,58,Rey Maualuga,Maualuga,Rey,LB,6/3/13,250,Fr.,-,Eureka (Eureka),http://www.usctrojans.com/sports/m-footbl/mtt/maualuga_rey00.html,1/20/87
USC,FBALL,2005-2006,9,Mozique Mccurtis,Mccurtis,Mozique,CB,6/1/13,225,So.,JC,San Diego (St. Augustine/Grossmont JC),http://www.usctrojans.com/sports/m-footbl/mtt/mccurtis_mozique00.html,12/24/84
USC,FBALL,2005-2006,16,Michael Mcdonald,Mcdonald,Michael,QB,6/2/13,185,Jr.,SQ,"Newport Beach, CA (Newport Harbor)",http://www.usctrojans.com/sports/m-footbl/mtt/mcdonald_michael00.html,5/11/85
USC,FBALL,2005-2006,82,Chris Mcfoy,Mcfoy,Chris,WR,6/1/13,200,Sr.,2V,Chino (Chino),http://www.usctrojans.com/sports/m-footbl/mtt/mcfoy_chris00.html,8/14/83
USC,FBALL,2005-2006,16,Chase Mcwhorter,Mcwhorter,Chase,S,5/8/13,190,Jr.,-,Coto de Caza (Santa Margarita),http://www.usctrojans.com/sports/m-footbl/mtt/mcwhorter_chase00.html,10/3/84
USC,FBALL,2005-2006,9,Phil Mellinger,Mellinger,Phil,PK,6/1/00,170,So.,-,"Goodyear, AZ (Millennium)",http://www.usctrojans.com/sports/m-footbl/mtt/mellinger_phil00.html,5/11/86
USC,FBALL,2005-2006,93,Lawrence Miles,Miles,Lawrence,DT,6/2/13,265,So.,SQ,Indio (La Quinta),http://www.usctrojans.com/sports/m-footbl/mtt/miles_lawrence00.html,8/10/86
USC,FBALL,2005-2006,88,Jimmy Miller,Miller,Jimmy,TE,6/5/13,250,So.,SQ,Thousand Oaks (Westlake),http://www.usctrojans.com/sports/m-footbl/mtt/miller_jimmy00.html,3/4/86
USC,FBALL,2005-2006,75,Fili Moala,Moala,Fili,DT,6/4/13,300,So.,SQ,Buena Park (Western),http://www.usctrojans.com/sports/m-footbl/mtt/moala_fili01.html,6/23/85
USC,FBALL,2005-2006,84,Kyle Moore,Moore,Kyle,DE,6/7/13,265,Fr.,-,"Kathleen, GA (Houston County)",http://www.usctrojans.com/sports/m-footbl/mtt/moore_kyle00.html,10/25/86
USC,FBALL,2005-2006,97,Alex Morrow,Morrow,Alex,DE,6/6/13,265,Jr.,1V,Rohnert Park (Rancho Cotate),http://www.usctrojans.com/sports/m-footbl/mtt/morrow_alex00.html,2/4/85
USC,FBALL,2005-2006,25,Taylor Odegard,Odegard,Taylor,P,5/9/13,170,So.,SQ,"Mercer Island, WA (Mercer Island)",http://www.usctrojans.com/sports/m-footbl/mtt/odegard_taylor00.html,7/9/85
USC,FBALL,2005-2006,36,Josh Pinkard,Pinkard,Josh,CB-S,6/1/13,200,So.,1V,Oxnard (Hueneme),http://www.usctrojans.com/sports/m-footbl/mtt/pinkard_josh00.html,4/2/86
USC,FBALL,2005-2006,56,Ryan Powdrell,Powdrell,Ryan,LB,6/1/00,250,Sr.,1V,Rancho Santa Margarita (Mission Viejo/Saddleback CC),http://www.usctrojans.com/sports/m-footbl/mtt/powdrell_ryan00.html,12/20/83
USC,FBALL,2005-2006,66,Chilo Rachal,Rachal,Chilo,OG,6/5/13,300,So.,SQ,Compton (Dominguez),http://www.usctrojans.com/sports/m-footbl/mtt/rachal_chilo00.html,3/15/86
USC,FBALL,2005-2006,60,Drew Radovich,Radovich,Drew,OG,6/5/13,300,Jr.,1V,Mission Viejo (Mission Viejo),http://www.usctrojans.com/sports/m-footbl/mtt/radovich_drew00.html,6/20/85
USC,FBALL,2005-2006,98,LaJuan Ramsey,Ramsey,LaJuan,DT,6/3/13,290,Sr.,3V,Compton (Dominguez),http://www.usctrojans.com/sports/m-footbl/mtt/ramsey_lajuan00.html,3/19/84
